time,seconds_elapsed,z,y,x
1728747802754558200,311.9375581054687,3.4787750244140625,8.379706382751465,-0.5674257874488831
1728747802764568000,311.9475681152344,3.095702886581421,8.56884765625,-0.3495534360408783
1728747802774577700,311.9575776367187,2.8874073028564453,8.671798706054688,-0.7230489253997803
1728747802784557000,311.96755712890626,3.1316158771514893,8.959102630615234,-1.2114660739898682
1728747802794536200,311.9775361328125,3.270479440689087,9.653421401977539,-1.4101848602294922
1728747802804515300,311.98751538085935,3.2106244564056396,10.314221382141113,-1.4628572463989258
1728747802814525200,311.99752514648435,3.1004912853240967,10.764330863952637,-1.3551181554794312
1728747802824504600,312.0075046386719,2.6575639247894287,11.101913452148438,-1.015141487121582
1728747802834514200,312.0175141601562,1.9584569931030273,11.092336654663086,-0.6703764796257019
1728747802844524000,312.0275239257812,2.516305923461914,10.979808807373047,-0.629675030708313
1728747802854503200,312.0375031738281,4.065354347229004,11.21444034576416,-0.6129156351089478
1728747802864482600,312.04748266601564,5.25527286529541,11.590330123901367,-0.5817909836769104
1728747802874461700,312.05746166992185,6.0621185302734375,11.868058204650879,-0.5434837937355042
1728747802884471600,312.06747143554685,6.967126846313477,12.263101577758789,-0.17238251864910126
1728747802894450700,312.0774506835937,7.848193168640137,12.593501091003418,0.22744916379451752
1728747802904399400,312.0873994140625,7.955932140350342,12.6365966796875,0.8355764150619507
1728747802914409200,312.0974091796875,7.666234016418457,12.270283699035645,1.4484920501708984
1728747802924388600,312.107388671875,7.594407558441162,11.63342571258545,1.944091796875
1728747802934398200,312.11739819335935,7.627926826477051,10.723628997802734,2.209848165512085
1728747802944377600,312.1273776855469,7.558494567871094,9.813833236694336,2.43011474609375
1728747802954387200,312.1373872070312,7.3885064125061035,8.810662269592285,2.542642116546631
1728747802964397000,312.1473969726562,7.943961143493652,7.7763671875,2.382230758666992
1728747802974376200,312.1573762207031,8.655038833618164,7.216124057769775,2.0015525817871094
1728747802984355600,312.16735546875,8.585607528686523,6.619967937469482,1.6759412288665771
1728747802994334700,312.17733471679685,8.092401504516602,6.1985883712768555,1.525106430053711
1728747803004344600,312.18734448242185,7.110779285430908,5.765237808227539,1.2090718746185303
1728747803014354400,312.1973544921875,4.410119533538818,5.74129581451416,0.6488286852836609
1728747803024364000,312.20736401367185,2.2194249629974365,6.112396717071533,0.8020575642585754
1728747803034374000,312.21737377929685,2.873042106628418,5.813121795654297,0.7709329724311829
1728747803044383500,312.22738354492185,3.3446998596191406,5.925649166107178,0.7757213711738586
1728747803054363000,312.2373627929687,3.864241600036621,5.810727596282959,0.47644615173339844
1728747803064342000,312.2473420410156,4.367023944854736,5.849034786224365,0.38067805767059326
1728747803074321400,312.2573212890625,4.853046894073486,5.856217384338379,0.42377370595932007
1728747803084331000,312.2673310546875,5.430049419403076,6.007051944732666,0.5315127968788147
1728747803094310400,312.27731030273435,5.920860767364502,6.066906929016113,0.5027823448181152
1728747803104259000,312.2872590332031,6.943184852600098,6.071695327758789,1.0462661981582642
1728747803114269000,312.29726904296876,9.344569206237793,6.064512729644775,1.522712230682373
1728747803124248000,312.307248046875,12.45463752746582,5.899312973022461,1.6735470294952393
1728747803134258000,312.3172578125,11.892000198364258,6.028599739074707,1.3886369466781616
1728747803144237000,312.32723706054685,9.768342971801758,6.016628742218018,1.1659762859344482
