time,seconds_elapsed,z,y,x
1728893471707597800,0.096597900390625,8.99740982055664,4.3622355461120605,0.811634361743927
1728893471717577200,0.1065771484375,8.954314231872559,4.331110954284668,0.7757213711738586
1728893471727556400,0.116556396484375,8.559270858764648,4.271255970001221,0.21308395266532898
1728893471737566200,0.126566162109375,9.404424667358398,4.661510944366455,0.7469909191131592
1728893471747575800,0.136575927734375,9.282320022583008,4.402936935424805,0.5578489899635315
1728893471757555200,0.14655517578125,8.96389102935791,4.273650169372559,0.6847416758537292
1728893471767534300,0.156534423828125,8.827422142028809,4.134786128997803,0.7852981686592102
1728893471777544200,0.166544189453125,8.9064302444458,4.082113742828369,0.9313444495201111
1728893471787523300,0.1765234375,8.889671325683594,4.086902141571045,0.993593692779541
1728893471797502700,0.186502685546875,8.769960403442383,4.20421838760376,1.0055646896362305
1728893471807481900,0.19648193359375,8.736441612243652,4.383783340454102,0.8547300100326538
1728893471817461200,0.206461181640625,8.808267593383789,4.733336925506592,0.6248866319656372
1728893471827440400,0.2164404296875,9.009381294250488,4.841075897216797,0.3256114423274994
1728893471837419800,0.226419677734375,8.990227699279785,4.836287498474121,0.21547815203666687
1728893471847399000,0.23639892578125,9.05247688293457,4.78122091293335,0.24420857429504395
1728893471857378300,0.24637841796875,9.181763648986816,4.632780075073242,0.33039984107017517
1728893471867357400,0.256357421875,9.10993766784668,4.417302131652832,0.4357447028160095
1728893471877367300,0.2663671875,8.925583839416504,4.23773717880249,0.545877993106842
1728893471887377000,0.276376953125,8.87291145324707,4.072536945343018,0.6392518281936646
1728893471897386800,0.28638671875,8.927978515625,3.9240965843200684,0.7493851184844971
1728893471907396600,0.296396728515625,8.983044624328613,4.005499362945557,0.8595184087753296
1728893471917406200,0.30640625,8.971074104309082,4.1156325340271,0.7972691655158997
1728893471927385600,0.316385498046875,8.810662269592285,4.311957359313965,0.6991068720817566
1728893471937395200,0.326395263671875,8.738836288452148,4.5154643058776855,0.6248866319656372
1728893471947374600,0.33637451171875,8.880094528198242,4.659116744995117,0.5554547905921936
1728893471957353700,0.346353759765625,8.916007041931152,4.637568473815918,0.4620809257030487
1728893471967333000,0.3563330078125,8.80587387084961,4.592078685760498,0.45250412821769714
1728893471977312300,0.366312255859375,8.892065048217773,4.60165548324585,0.4118026793003082
1728893471987291400,0.37629150390625,8.927978515625,4.594472885131836,0.3663128614425659
1728893471997301200,0.38630126953125,8.925583839416504,4.529829502105713,0.35913026332855225
1728893472007311000,0.39631103515625,8.882488250732422,4.4939165115356445,0.3878606855869293
1728893472017320700,0.40632080078125,8.83939266204834,4.513070106506348,0.4141969084739685
1728893472027300000,0.416300048828125,8.810662269592285,4.534617900848389,0.4357447028160095
1728893472037279200,0.426279296875,8.722076416015625,4.55616569519043,0.47165772318840027
1728893472047258600,0.436258544921875,8.7484130859375,4.580107688903809,0.49559974670410156
1728893472057237800,0.44623779296875,8.868123054504395,4.558559894561768,0.524330198764801
1728893472067217200,0.456217041015625,8.880094528198242,4.5825018882751465,0.5817909836769104
1728893472077196300,0.4661962890625,8.904036521911621,4.594472885131836,0.6009446382522583
1728893472087175400,0.476175537109375,8.901641845703125,4.541800498962402,0.5746083855628967
1728893472097185300,0.486185302734375,8.89445972442627,4.548983097076416,0.569819986820221
1728893472107164700,0.49616455078125,8.779537200927734,4.541800498962402,0.5434837937355042
1728893472117174300,0.50617431640625,8.736441612243652,4.513070106506348,0.5339069962501526
1728893472127153700,0.516153564453125,8.710105895996094,4.486733913421631,0.5530605912208557
1728893472137132800,0.5261328125,8.645462036132812,4.51067590713501,0.5506663918495178
1728893472147112200,0.5361123046875,8.583212852478027,4.5394062995910645,0.5386953949928284
1728893472157121800,0.546121826171875,8.633491516113281,4.565742492675781,0.5410895943641663
1728893472167101200,0.55610107421875,8.62630844116211,4.613626480102539,0.5386953949928284
1728893472177080300,0.566080322265625,8.647856712341309,4.651933670043945,0.5386953949928284
1728893472187059500,0.5760595703125,8.65982723236084,4.649539470672607,0.5315127968788147
1728893472197038800,0.586038818359375,8.645462036132812,4.618414878845215,0.5339069962501526
1728893472207018000,0.59601806640625,8.683769226074219,4.565742492675781,0.5386953949928284
1728893472216997400,0.605997314453125,8.7268648147583,4.520252704620361,0.5530605912208557
1728893472226976500,0.6159765625,8.635885238647461,4.458003520965576,0.5770025849342346
1728893472236956000,0.625955810546875,8.604761123657227,4.462791919708252,0.5746083855628967
1728893472246935000,0.63593505859375,8.667010307312012,4.520252704620361,0.5674257874488831
1728893472256914400,0.64591455078125,8.667010307312012,4.565742492675781,0.545877993106842
1728893472266893600,0.6558935546875,8.650250434875488,4.584896087646484,0.5051765441894531
1728893472276903400,0.6659033203125,8.681375503540039,4.616020679473877,0.5003881454467773
1728893472286882600,0.675882568359375,8.700529098510742,4.654327869415283,0.47165772318840027
1728893472296892400,0.685892333984375,8.803479194641113,4.639962673187256,0.42856210470199585
1728893472306902000,0.695902099609375,8.913613319396973,4.587290287017822,0.4620809257030487
1728893472316911900,0.705911865234375,8.908824920654297,4.508281707763672,0.5434837937355042
1728893472326891000,0.71589111328125,8.899248123168945,4.436455726623535,0.5961562395095825
1728893472336870400,0.725870361328125,8.887276649475098,4.424484729766846,0.6200982332229614
1728893472346849500,0.735849609375,8.892065048217773,4.422090530395508,0.6272808313369751
1728893472356829000,0.745828857421875,8.947132110595703,4.412513732910156,0.6105214357376099
1728893472366808000,0.75580810546875,8.944737434387207,4.441244125366211,0.5889736413955688
1728893472376818000,0.76581787109375,8.908824920654297,4.438849925994873,0.5793967843055725
1728893472386766600,0.7757666015625,8.83699893951416,4.491522312164307,0.5674257874488831
1728893472396776400,0.7857763671875,8.827422142028809,4.565742492675781,0.545877993106842
1728893472406755600,0.795755615234375,8.757989883422852,4.551377296447754,0.5410895943641663
1728893472416765400,0.805765380859375,8.769960403442383,4.4939165115356445,0.5410895943641663
1728893472426744600,0.81574462890625,8.822632789611816,4.496310710906982,0.5530605912208557
1728893472436754400,0.82575439453125,8.779537200927734,4.503493309020996,0.5363011956214905
1728893472446733600,0.835733642578125,8.746018409729004,4.508281707763672,0.5315127968788147
1728893472456743400,0.845743408203125,8.774748802185059,4.4939165115356445,0.507570743560791
1728893472466753300,0.855753173828125,8.719682693481445,4.448426723480225,0.5171475410461426
1728893472476763000,0.865762939453125,8.712499618530273,4.431667327880859,0.5434837937355042
1728893472486742300,0.8757421875,8.688557624816895,4.438849925994873,0.5386953949928284
1728893472496721400,0.885721435546875,8.676587104797363,4.441244125366211,0.5267243981361389
1728893472506700800,0.89570068359375,8.643068313598633,4.46518611907959,0.5099649429321289
1728893472516680000,0.905679931640625,8.662221908569336,4.474762916564941,0.4836287498474121
1728893472526659000,0.9156591796875,8.743624687194824,4.460397720336914,0.4620809257030487
1728893472536638500,0.925638427734375,8.753201484680176,4.422090530395508,0.4596867263317108
1728893472546617600,0.93561767578125,8.683769226074219,4.321534156799316,0.4908113479614258
1728893472556627500,0.94562744140625,8.513781547546387,4.273650169372559,0.5554547905921936
1728893472566606600,0.955606689453125,9.059659004211426,4.441244125366211,0.47165772318840027
1728893472576586000,0.9655859375,9.155426979064941,4.5154643058776855,0.4213795065879822
1728893472586595600,0.975595703125,9.030928611755371,4.5394062995910645,0.4213795065879822
