time,x,y,z
1736376159778458400,1.3295343471892178,0.26673896557390686,1.0877812081813811
1736376159788520400,1.446786077259481,1.8531430646210907,1.2565592734798787
1736376159798582300,1.8693766988024114,3.188542942842841,1.472752293165028
1736376159808645400,2.2675712763659654,3.6729245423883197,1.30922951804623
1736376159818707200,2.2132272533684967,3.4020255345255133,0.4775976384937763
1736376159828769300,2.112339651991427,3.07024740280807,-0.8158266999162733
1736376159838831400,2.354579697733372,3.3152848241835833,-2.413595073542744
1736376159848894500,2.949195257541537,3.9260248587101696,-3.8974350163027642
1736376159858956300,3.3030271078959106,3.208280493491888,-4.083138205178082
1736376159869018400,2.3832749002113935,0.6908160262823104,-2.662361598443985
1736376159879080200,1.2029423957131802,-1.0210884296119211,0.5172010423466563
1736376159889143300,-0.03149188399184495,-2.020301127502322,3.788011934031546
1736376159899205000,-1.3409766554407774,-2.808502592259645,4.263575144088268
1736376159909267500,-1.795724602614343,-3.147111446779966,2.3057680282913147
1736376159919330300,-1.092052967216447,-2.5955834796786306,-0.5241581680081785
1736376159929392400,-0.13180168548095972,-1.2294254750996827,-3.26342428856492
1736376159939454200,0.6248262814156711,0.31192192312479017,-4.29143345735073
1736376159949516300,1.0050130547322331,1.1886246781557799,-3.300834858548641
1736376159959579100,0.7059134960405529,1.4050906695634127,-1.7000630653224884
1736376159969641200,0.05132040085997432,1.4659773922026156,-0.4543827671229839
1736376159979703600,-0.7660524690523743,1.2880465908944605,0.5568025465033948
1736376159989765600,-1.5627040745079517,0.7912181822299956,1.5262357538104057
1736376159999828500,-1.8795614082083105,0.22636896126270292,1.8969136711560188
1736376160009890600,-1.1266558593682945,0.06904080300033093,1.4374503858983516
1736376160019952600,-0.25606000637765974,-0.1689969687461853,0.5213876803815365
1736376160030015700,0.4616392410572618,-0.4655529804348945,-0.2820003937222063
1736376160040077600,1.228741438358277,-0.5006242938160896,-0.7013924384195357
1736376160050139600,1.7997082654230296,-0.4903314478605985,-0.9243723417658358
1736376160060201700,1.9862235013335943,-0.5768880338072776,-0.9736987557969987
1736376160070264600,1.7291674331232905,-0.7746160069972277,-0.700264091976732
1736376160080326700,1.320134066159278,-0.7810229514300823,-0.3079983930055052
1736376160090388500,0.9957348657120019,-0.67373337405622,0.008829860730841755
1736376160100451600,0.6328090237978845,-0.6843991449773311,0.15635719433836637
1736376160110513700,0.3892189516864717,-0.6476818179547786,0.2998456278186291
1736376160120575700,0.2383435862926766,-0.4587526527702808,0.49196043730191885
1736376160130637600,0.1403287273403257,-0.2627197930604219,0.613888123293966
1736376160140700700,0.20421770053543148,-0.14574877962768076,0.6450141331154853
1736376160150762500,0.31133773002866655,-0.15728139651119707,0.5628396347105503
1736376160160824600,0.3181166861116886,-0.2591138775229454,0.3878150397052988
1736376160170886700,0.22351236625518647,-0.27239304581284524,0.18026063249520957
1736376160180949800,-0.08659140153173357,-0.24096797997951505,0.10404372732043266
1736376160191011600,-0.49639980798885225,-0.15390052190124986,0.297777589372918
1736376160201073700,-0.8373007920343428,-0.015549451309442519,0.6085024847328663
1736376160211136500,-1.104761130685359,0.13415069629251955,0.8633248025417327
1736376160221198600,-1.3034867366105318,0.05661679023504257,1.0578922658741474
1736376160231260400,-1.4634072494536638,-0.14988544104099272,1.1790519631683827
1736376160241322800,-1.3615852898359297,-0.38915655397474763,1.0726280627131461
1736376160251385600,-1.067850180786848,-0.8728641997814178,0.7415665548324585
1736376160261447700,-0.9145206637065857,-1.4838023872286081,0.5087316124260425
1736376160271509800,-0.9015183395966887,-1.7682628874540327,0.5571451859286055
1736376160281571600,-1.0089498096592724,-1.8311042512923479,0.4146574904561042
1736376160291634400,-1.1855412521224469,-1.7217320224255321,-0.21105803141687063
1736376160301696500,-1.1985604543019086,-1.2146341486811638,-1.0601379989743231
1736376160311758800,-1.0288368517816067,-0.644827597567439,-1.8635750267863274
1736376160321821700,-0.6670771310374141,-0.29068565835058685,-2.3335692045390606
1736376160331883800,-0.023555318838916716,0.10844809975922107,-2.254447152507305
1736376160341945600,0.8557016141869127,0.4742459899783134,-1.599129140585661
1736376160352007700,1.611200248260051,0.4547890098363161,-0.6200532217949628
1736376160362070500,1.8817912130869925,-0.01279752225279808,-0.0342781263100449
1736376160372132600,1.6132861146233974,-0.547521069547534,-0.32528117091357706
1736376160382194700,1.3540337054125964,-0.5855255137711763,-0.8868827882617711
1736376160392256800,1.1954914951853453,-0.40953824774622916,-1.462627497252822
1736376160402319600,1.0049719920694828,-0.4348509681791067,-1.8430057014882564
1736376160412381700,0.9054865125752984,-0.6290186185389757,-1.5751386086672543
1736376160422443500,1.1034490251734852,-0.721059773376584,-0.8524339906930923
1736376160432506600,1.6318758104115723,-0.7548597516477108,-0.11162614527344702
1736376160442568400,2.188979824079573,-0.9255833980560302,0.3245698077738285
1736376160452630800,2.232725442303717,-1.4835586416006088,0.05772095208466053
1736376160462692900,1.8751190418466925,-1.7935773614525794,-0.2932808624755591
1736376160472755700,1.1821569434463977,-1.567610551249981,-0.23727497068047523
1736376160482817500,0.20827782611381263,-1.0497679961293935,-0.2453969023376703
1736376160492879600,-0.7027310666121542,-0.4949935944527387,-0.7102197418671101
1736376160502941700,-1.3829912120886145,-0.03545359069705009,-0.6343886211395263
1736376160513004500,-1.920562988421321,0.29795009639561176,0.02820332730785012
1736376160523067000,-2.2424613850288093,0.579490909782052,0.8089205007243901
1736376160533128700,-2.5309353586792946,0.7638052746474743,1.3441082314647734
1736376160543191600,-2.638334533907473,1.1443331164866686,1.7564469235844908
1736376160553253600,-3.0288354882285,1.2535317423522472,2.2739811434082684
1736376160563315700,-3.4884722303569315,1.3326502872526644,2.594368843191862
1736376160573377500,-3.3726229144304987,1.4778431865632533,3.1110189736574885
1736376160583440600,-2.8409634308815,1.609652872687578,3.903669819039106
1736376160593502700,-1.889760438400507,1.6419202345639465,4.96986872548759
1736376160603564800,-0.8493408469833433,1.3191180209845303,5.585472566658258
1736376160613627600,-0.05585941426279023,0.359459334847331,5.1574359546691175
1736376160623689700,0.4414201905015856,-1.0203525165528058,3.8656010774075984
1736376160633751600,0.8644888048198074,-2.113839242899418,2.413756255453825
1736376160643813600,1.529917803324014,-2.4470401008963583,0.45635384800024326
1736376160653876500,2.741003173482418,-2.4283920990496872,-2.3976655368745328
1736376160663938800,4.295821463176607,-2.321704579222202,-5.696901143532991
1736376160674000600,6.028455403366684,-1.4104916518241166,-8.22458422241807
1736376160684062700,7.720642182356118,0.5297422517508268,-8.1668977571249
1736376160694125600,8.831761596027016,1.979977884942293,-6.738048610833287
1736376160704187600,8.953290126633643,2.806421109810471,-5.553934103578329
1736376160714249700,8.608068575975299,3.5233909835249184,-5.534937142163515
1736376160724312600,8.344003798046707,4.894625560715794,-5.816144778072833
1736376160734374700,7.391323718750477,6.396864352867007,-4.68312391371727
1736376160744436700,6.072904201424121,7.551403221547603,-2.6635955241531133
1736376160754498800,4.187116758307814,8.262302250915765,0.43243513920903204
1736376160764561700,2.7753981950372455,8.740580857411027,3.7343081086337566
1736376160774623700,2.2665960015930233,9.46091640816629,1.774741728079319
1736376160784685600,1.785101501791179,8.899952504199742,-5.0975277216732495
1736376160794747600,1.769684590820223,6.99131025519669,-11.595312701404094
1736376160804810800,1.8691491736568508,2.474734163507819,-13.231532093977927
1736376160814872800,1.2936273136362433,-3.9250177274942395,-12.330218044781684
1736376160824934700,-0.07116261745989322,-10.728279691994189,-13.341964645552634
1736376160834997800,-3.74815893933177,-22.354866652584075,-15.579299335217476
1736376160845059600,-7.7966019709646694,-34.16189084434509,-13.836673577845096
