time,seconds_elapsed,z,y,x
1728747490875617500,0.058617431640625,9.96945571899414,2.7892448902130127,-0.9289502501487732
1728747490885596700,0.0685966796875,9.976638793945312,2.738966703414917,-0.9552865028381348
1728747490895576000,0.078576171875,9.959878921508789,2.8155810832977295,-0.9576807022094727
1728747490905555200,0.08855517578125,10.204087257385254,2.9951462745666504,-0.8619126081466675
1728747490915534600,0.09853466796875,10.33098030090332,3.0861260890960693,-0.7661445140838623
1728747490925513700,0.108513671875,10.213664054870605,3.112462282180786,-0.727837324142456
1728747490935523600,0.118523681640625,10.02691650390625,3.0597896575927734,-0.7757213711738586
1728747490945502700,0.128502685546875,9.749189376831055,2.980781078338623,-0.7924807667732239
1728747490955481900,0.13848193359375,9.516951560974121,2.9735984802246094,-0.7422025203704834
1728747490965491700,0.14849169921875,9.684545516967773,2.9951462745666504,-0.7469909191131592
1728747490975501600,0.15850146484375,9.988609313964844,3.0119056701660156,-0.7589619159698486
1728747490985511200,0.16851123046875,10.120290756225586,3.1052796840667725,-0.7493851184844971
1728747490995490600,0.178490478515625,10.170568466186523,3.2082302570343018,-0.6607996821403503
1728747491005469700,0.1884697265625,10.199298858642578,3.1866824626922607,-0.6057330369949341
1728747491015449000,0.198448974609375,10.046070098876953,3.090914487838745,-0.6368576288223267
1728747491025428200,0.20842822265625,9.995792388916016,2.9257144927978516,-0.6727706789970398
1728747491035407600,0.21840771484375,10.000580787658691,2.7748796939849854,-0.7709329724311829
1728747491045386800,0.22838671875,9.883264541625977,2.7317841053009033,-0.8930372595787048
1728747491055366000,0.238365966796875,9.873687744140625,2.8179752826690674,-1.0007762908935547
1728747491065345300,0.24834521484375,9.830592155456543,3.043030261993408,-1.0055646896362305
1728747491075324400,0.258324462890625,9.619902610778809,3.28963303565979,-0.9409212470054626
1728747491085303800,0.2683037109375,9.433155059814453,3.5458126068115234,-0.7733271718025208
1728747491095283000,0.278282958984375,9.402029991149902,3.7038300037384033,-0.6177040338516235
1728747491105323300,0.2883232421875,9.378087997436523,3.7469255924224854,-0.6129156351089478
1728747491115302700,0.298302734375,9.531316757202148,3.6942532062530518,-0.5363011956214905
1728747491125281800,0.30828173828125,9.952696800231934,3.509899616241455,-0.6177040338516235
1728747491135261000,0.318260986328125,10.20648193359375,3.265691041946411,-0.8930372595787048
1728747491145270800,0.328270751953125,10.398017883300781,3.0550012588500977,-1.0558429956436157
1728747491155280600,0.33828076171875,10.498574256896973,2.9017724990844727,-1.1563993692398071
1728747491165290200,0.348290283203125,10.366893768310547,2.7940332889556885,-1.2114660739898682
1728747491175269600,0.35826953125,9.998186111450195,2.75812029838562,-1.0678139925003052
1728747491185248800,0.368248779296875,9.734824180603027,2.63362193107605,-0.9600749015808105
1728747491195228200,0.378228271484375,9.421183586120605,2.5474305152893066,-1.0127472877502441
1728747491205268500,0.3882685546875,9.100360870361328,2.513911724090576,-0.8092401623725891
1728747491215247600,0.39824755859375,9.136273384094238,2.5234885215759277,-0.6488286852836609
1728747491225226800,0.408226806640625,9.097966194152832,2.494758129119873,-0.6129156351089478
1728747491235206100,0.4182060546875,9.01895809173584,2.4803929328918457,-0.5434837937355042
1728747491245185300,0.428185302734375,9.064447402954102,2.434903144836426,-0.507570743560791
1728747491255195100,0.438195068359375,8.983044624328613,2.2625205516815186,-0.5482721924781799
1728747491265205000,0.448205078125,8.973467826843262,2.0254945755004883,-0.6057330369949341
1728747491275184000,0.45818408203125,9.030928611755371,1.8291701078414917,-0.6655880808830261
1728747491285163300,0.468163330078125,9.14345645904541,1.6687586307525635,-0.6560112833976746
1728747491295173000,0.478173095703125,9.428366661071777,1.4963760375976562,-0.6320692300796509
1728747491305183000,0.488182861328125,9.603142738342285,1.316810965538025,-0.727837324142456
1728747491315162000,0.498162109375,9.801861763000488,1.213860273361206,-0.8451532125473022
1728747491325141500,0.5081416015625,9.876082420349121,1.2042834758758545,-0.9313444495201111
1728747491335120600,0.51812060546875,9.931148529052734,1.2665326595306396,-0.8427590131759644
1728747491345130500,0.528130615234375,10.065223693847656,1.3287819623947144,-0.6584054827690125
1728747491355140000,0.53814013671875,10.11550235748291,1.3287819623947144,-0.5291185975074768
1728747491365119500,0.548119384765625,9.904812812805176,1.400607943534851,-0.43095630407333374
1728747491375098600,0.5580986328125,9.648633003234863,1.6424223184585571,-0.20350714027881622
1728747491385078000,0.568078125,9.342175483703613,1.9033904075622559,0.09816227108240128
1728747491395118300,0.578118408203125,9.071630477905273,2.099714994430542,0.3734954595565796
1728747491405128000,0.5881279296875,8.975862503051758,2.2385785579681396,0.4644751250743866
1728747491415107300,0.598107421875,8.968679428100586,2.2649147510528564,0.47644615173339844
1728747491425086500,0.60808642578125,9.294290542602539,2.0829553604125977,0.4572925269603729
1728747491435065600,0.618065673828125,9.399636268615723,1.9177556037902832,0.3471592366695404
1728747491445075500,0.628075439453125,9.320627212524414,1.8626888990402222,0.29209262132644653
1728747491455085300,0.638085205078125,9.239224433898926,1.7764976024627686,0.24181437492370605
1728747491465064400,0.648064453125,9.2033109664917,1.745373010635376,0.23942017555236816
1728747491475043800,0.6580439453125,9.17936897277832,1.7405846118927002,0.21787235140800476
1728747491485023000,0.66802294921875,9.11233139038086,1.6855180263519287,0.15322890877723694
1728747491495002400,0.67800244140625,9.004592895507812,1.7621324062347412,-0.011971008032560349
1728747491505012000,0.688011962890625,8.78193187713623,1.9321208000183105,-0.06703764945268631
1728747491515021800,0.698021728515625,8.710105895996094,2.1523873805999756,-0.07900865375995636
