time,seconds_elapsed,z,y,x
1728893610644022800,0.067022705078125,8.291120529174805,4.393360137939453,0.545877993106842
1728893610654002000,0.077001953125,8.762778282165527,3.691859006881714,0.43095630407333374
1728893610663981000,0.08698095703125,8.87291145324707,3.0765492916107178,0.45010992884635925
1728893610673991000,0.096990966796875,9.011775016784668,2.9520506858825684,0.6991068720817566
1728893610683970000,0.106969970703125,9.0859956741333,3.1100680828094482,0.7589619159698486
1728893610693980000,0.11697998046875,9.390059471130371,3.114856481552124,0.828393816947937
1728893610703989800,0.12698974609375,10.702081680297852,2.2816741466522217,0.7015010714530945
1728893610713969000,0.136968994140625,9.856928825378418,4.256890773773193,0.7829039692878723
1728893610723948300,0.1469482421875,9.136273384094238,4.944026470184326,0.5195417404174805
1728893610733927400,0.156927490234375,9.435548782348633,4.4077253341674805,0.44771572947502136
1728893610743937300,0.166937255859375,9.610325813293457,3.7612907886505127,0.6727706789970398
1728893610753947000,0.17694677734375,9.21288776397705,3.1076738834381104,0.7805097699165344
1728893610763926300,0.18692626953125,8.920795440673828,3.00711727142334,1.0678139925003052
1728893610773905400,0.196905517578125,9.294290542602539,2.6024973392486572,1.1803414821624756
1728893610783884800,0.206884765625,9.646238327026367,1.6376339197158813,1.5610195398330688
1728893610793894400,0.216894287109375,8.403648376464844,2.8826189041137695,1.5418659448623657
1728893610803873800,0.226873779296875,8.494627952575684,3.141192674636841,1.4317326545715332
1728893610813883400,0.23688330078125,9.373299598693848,3.5051112174987793,1.1300631761550903
1728893610823862800,0.24686279296875,8.348581314086914,3.976768970489502,1.3455413579940796
1728893610833842000,0.256842041015625,8.791508674621582,4.2329487800598145,0.8906430602073669
1728893610843851800,0.266851806640625,8.678980827331543,4.443638324737549,1.1013327836990356
1728893610853861600,0.276861572265625,8.705317497253418,4.086902141571045,1.0749965906143188
1728893610863871200,0.286871337890625,8.451532363891602,3.9240965843200684,1.216254472732544
1728893610873911600,0.29691162109375,8.391676902770996,3.6296098232269287,1.3862427473068237
1728893610883891000,0.306890869140625,8.315062522888184,3.485957622528076,1.4844050407409668
1728893610893870000,0.3168701171875,8.283937454223633,3.40216064453125,1.4389152526855469
1728893610903849200,0.32684912109375,8.29830265045166,3.2752678394317627,1.41257905960083
1728893610913828600,0.33682861328125,8.070854187011719,3.4811692237854004,1.4844050407409668
1728893610923838200,0.346838134765625,8.051700592041016,3.823540210723877,1.316810965538025
1728893610933817600,0.356817626953125,8.078036308288574,4.350264549255371,1.3215993642807007
1728893610943827500,0.366827392578125,7.872135162353516,4.613626480102539,1.3192051649093628
1728893610953837000,0.376837158203125,7.8529815673828125,4.8722004890441895,1.2042834758758545
1728893610963816400,0.38681640625,7.632715225219727,5.149928092956543,1.259350061416626
1728893610973826000,0.396825927734375,7.285555839538574,5.540182590484619,1.2737152576446533
1728893610983805400,0.406805419921875,6.912060260772705,5.870582580566406,1.482010841369629
1728893610993784600,0.41678466796875,7.2568254470825195,5.872976779937744,0.9457096457481384
1728893611003794400,0.42679443359375,7.745242595672607,5.96874475479126,0.8140285611152649
