time,seconds_elapsed,z,y,x
1728743883788499500,0.13549951171875,10.077195167541504,2.47560453414917,-1.256955862045288
1728743883798478600,0.145478515625,10.122684478759766,2.454056739807129,-1.2018892765045166
1728743883808458000,0.1554580078125,10.067618370056152,2.4444799423217773,-1.1851298809051514
1728743883818437000,0.16543701171875,10.072406768798828,2.4875755310058594,-1.0869675874710083
1728743883828447000,0.175447021484375,10.02452278137207,2.5043349266052246,-0.9672574996948242
1728743883838456800,0.185456787109375,9.955090522766113,2.5043349266052246,-0.9074024558067322
1728743883848436000,0.19543603515625,9.919178009033203,2.513911724090576,-0.8379706144332886
1728743883858445800,0.20544580078125,9.9000244140625,2.516305923461914,-0.7374141216278076
1728743883868425000,0.215425048828125,9.911994934082031,2.4851813316345215,-0.6536170840263367
1728743883878434800,0.225434814453125,9.907206535339355,2.4396915435791016,-0.5961562395095825
1728743883888444400,0.2354443359375,9.821015357971191,2.3726539611816406,-0.5410895943641663
1728743883898454300,0.245454345703125,9.78989028930664,2.293645143508911,-0.4884171485900879
1728743883908433700,0.25543359375,9.655815124511719,2.1787235736846924,-0.40222588181495667
1728743883918412800,0.265412841796875,9.564835548400879,2.169146776199341,-0.2968810200691223
1728743883928392000,0.275391845703125,9.476250648498535,2.118868589401245,-0.19871874153614044
1728743883938401800,0.28540185546875,9.35893440246582,2.10210919380188,-0.1173158809542656
1728743883948381200,0.295381103515625,9.327810287475586,2.118868589401245,0.004788403399288654
1728743883958390800,0.305390869140625,9.296685218811035,2.097320795059204,0.0933738648891449
1728743883968370200,0.3153701171875,9.260771751403809,1.9728221893310547,0.12449848651885986
1728743883978379800,0.3253798828125,9.136273384094238,1.8602946996688843,0.07661445438861847
1728743883988328400,0.335328369140625,9.10993766784668,1.8746598958969116,0.07182604819536209
1728743883998338300,0.34533837890625,9.131484985351562,1.8818424940109253,0.12449848651885986
1728743884008348200,0.35534814453125,9.172186851501465,1.8818424940109253,0.19393034279346466
1728743884018327300,0.365327392578125,9.287108421325684,2.0015525817871094,0.2322375625371933
1728743884028306700,0.375306640625,9.502586364746094,2.073378562927246,0.31842881441116333
1728743884038316300,0.38531640625,9.646238327026367,2.0590133666992188,0.38067805767059326
1728743884048326100,0.395326171875,9.710882186889648,2.0614075660705566,0.3878606855869293
1728743884058305300,0.40530517578125,9.80904483795166,1.98958158493042,0.31603461503982544
1728743884068315100,0.415315185546875,9.849745750427246,1.843535304069519,0.26575639843940735
1728743884078325000,0.425324951171875,9.840168952941895,1.7693150043487549,0.22026655077934265
1728743884088304000,0.43530419921875,9.81143856048584,1.6496049165725708,0.14844051003456116
1728743884098283500,0.445283447265625,9.708487510681152,1.556231141090393,0.0933738648891449
1728743884108262700,0.4552626953125,9.655815124511719,1.5705963373184204,0.1149216815829277
1728743884118272500,0.4652724609375,9.703699111938477,1.5322890281677246,0.17238251864910126
1728743884128251600,0.475251708984375,9.739612579345703,1.4245500564575195,0.13407529890537262
1728743884138261500,0.485261474609375,9.785101890563965,1.3407529592514038,0.090979665517807
1728743884148240600,0.49524072265625,9.821015357971191,1.2713210582733154,0.07900865375995636
1728743884158250500,0.50525048828125,9.897629737854004,1.237802267074585,0.035913024097681046
1728743884168229600,0.515229736328125,9.983820915222168,1.2330138683319092,0.026336219161748886
1728743884178239500,0.525239501953125,10.04846477508545,1.3024457693099976,0.08379705995321274
1728743884188218600,0.535218505859375,10.072406768798828,1.3431471586227417,0.090979665517807
1728743884198228500,0.545228515625,10.108319282531738,1.3694833517074585,0.1149216815829277
1728743884208238300,0.55523828125,10.199298858642578,1.3239935636520386,0.009576806798577309
1728743884218248000,0.565248046875,10.309432983398438,1.237802267074585,-0.21308395266532898
1728743884228257800,0.5752578125,10.400412559509277,1.2066776752471924,-0.3926490843296051
1728743884238267600,0.585267578125,10.433931350708008,1.3096283674240112,-0.45250412821769714
1728743884248246800,0.595246826171875,10.400412559509277,1.5418659448623657,-0.43095630407333374
1728743884258226000,0.605225830078125,10.35252857208252,1.9057846069335938,-0.36152446269989014
1728743884268235800,0.61523583984375,10.32858657836914,2.212242364883423,-0.3280056416988373
1728743884278245600,0.62524560546875,10.199298858642578,2.4684219360351562,-0.2801215946674347
1728743884288255200,0.635255126953125,10.029311180114746,2.734178304672241,-0.1628057211637497
1728743884298265000,0.64526513671875,9.804255485534668,2.9472622871398926,0.009576806798577309
1728743884308244200,0.655244140625,9.435548782348633,2.2577321529388428,-0.047884032130241394
1728743884318223600,0.6652236328125,9.59835433959961,2.7940332889556885,0.05985504388809204
1728743884328202800,0.67520263671875,9.421183586120605,2.9879636764526367,0.05985504388809204
1728743884338212600,0.685212646484375,9.05487060546875,3.0406360626220703,-0.028730420395731926
1728743884348191700,0.695191650390625,8.772355079650879,2.9496564865112305,-0.05506663769483566
1728743884358171100,0.705171142578125,8.633491516113281,2.937685489654541,-0.07422025501728058
1728743884368211500,0.71521142578125,8.537723541259766,2.983175277709961,-0.05746084079146385
1728743884378190600,0.725190673828125,8.609549522399902,3.0190882682800293,-0.06703764945268631
1728743884388200400,0.735200439453125,8.542511940002441,3.1292216777801514,0.0071826050989329815
1728743884398210000,0.7452099609375,8.456320762634277,3.378218650817871,0.16759411990642548
1728743884408189400,0.755189453125,8.401253700256348,3.7253777980804443,0.29209262132644653
1728743884418199300,0.76519921875,8.492233276367188,4.0964789390563965,0.4572925269603729
1728743884428239400,0.7752392578125,8.655038833618164,4.323928356170654,0.3974374830722809
1728743884438218800,0.78521875,8.769960403442383,4.424484729766846,0.2059013396501541
1728743884448228400,0.795228271484375,8.803479194641113,4.398148536682129,0.05506663769483566
1728743884458238200,0.80523828125,8.83939266204834,4.177882194519043,-0.10055647045373917
1728743884468217600,0.815217529296875,8.746018409729004,3.9887399673461914,-0.21308395266532898
1728743884478227200,0.825227294921875,8.700529098510742,3.9240965843200684,-0.17717093229293823
1728743884488206600,0.83520654296875,8.609549522399902,3.864241600036621,-0.12210428714752197
1728743884498185700,0.845185791015625,8.559270858764648,3.8810009956359863,-0.17477671802043915
1728743884508165000,0.8551650390625,8.391676902770996,4.005499362945557,-0.14604631066322327
1728743884518144300,0.865144287109375,8.243236541748047,4.043806552886963,-0.10534487664699554
1728743884528123400,0.875123291015625,8.259995460510254,4.003105163574219,-0.14844051003456116
1728743884538102800,0.885102783203125,8.346187591552734,3.825934410095215,-0.2585737705230713
1728743884548082000,0.89508203125,8.542511940002441,3.3207578659057617,-0.47884035110473633
1728743884558061300,0.905061279296875,8.978256225585938,2.87064790725708,-0.6655880808830261
1728743884568040400,0.91504052734375,9.32302188873291,2.7437551021575928,-0.6368576288223267
1728743884578019800,0.925019775390625,9.57441234588623,2.7772738933563232,-0.5937620401382446
1728743884588029400,0.935029541015625,9.780313491821289,2.9496564865112305,-0.5626373887062073
1728743884598039300,0.945039306640625,9.849745750427246,3.378218650817871,-0.5147533416748047
1728743884608018400,0.955018310546875,9.955090522766113,4.050989151000977,-0.5003881454467773
1728743884618028300,0.9650283203125,10.074800491333008,4.716577529907227,-0.6416460275650024
1728743884628007400,0.97500732421875,10.390835762023926,4.596867084503174,-0.8403648138046265
1728743884638017300,0.985017333984375,10.273519515991211,4.110844135284424,-1.2066776752471924
