Room,Address,ESSID,Signal Level,Frequency,Bit Rate,Timestamp
L056,B4:5D:50:1F:D0:B0,SABANCIUNIV,-82,5.56,12,1732304262.14178
L056,B4:5D:50:42:8E:40,SABANCIUNIV,-81,2.412,11,1732304262.14178
L056,B4:5D:50:42:8E:41,eduroam,-81,2.412,11,1732304262.14178
L056,B4:5D:50:42:8E:43,SU-IoT,-81,2.412,11,1732304262.14178
L056,B4:5D:50:1F:D0:A2,SUGuest,-78,2.437,11,1732304262.14178
L056,B4:5D:50:1F:D0:A1,eduroam,-78,2.437,11,1732304262.14178
L056,B4:5D:50:1F:D0:A0,SABANCIUNIV,-78,2.437,11,1732304262.14178
L056,B4:5D:50:1F:D0:A3,SU-IoT,-79,2.437,11,1732304262.14178
L056,B4:5D:50:42:8E:42,SUGuest,-80,2.412,11,1732304262.14178
L056,B4:5D:50:1F:D0:B1,eduroam,-76,5.56,12,1732304262.14178
L056,B4:5D:50:1F:D0:B2,SUGuest,-69,5.56,12,1732304262.14178
L056,B4:5D:50:42:8E:51,eduroam,-80,5.18,12,1732304262.14178
L056,B4:5D:50:42:8E:50,SABANCIUNIV,-76,5.18,12,1732304266.33112
L056,B4:5D:50:42:8E:52,SUGuest,-69,5.18,12,1732304266.33112
L056,B4:5D:50:1F:D0:B0,SABANCIUNIV,-80,5.56,12,1732304266.33112
L056,B4:5D:50:42:8E:40,SABANCIUNIV,-80,2.412,11,1732304266.33112
L056,B4:5D:50:42:8E:41,eduroam,-79,2.412,11,1732304266.33112
L056,B4:5D:50:42:8E:43,SU-IoT,-79,2.412,11,1732304266.33112
L056,B4:5D:50:1F:D0:A2,SUGuest,-75,2.437,11,1732304266.33112
L056,B4:5D:50:1F:D0:A1,eduroam,-74,2.437,11,1732304266.33112
L056,B4:5D:50:1F:D0:A0,SABANCIUNIV,-76,2.437,11,1732304266.33112
L056,B4:5D:50:1F:D0:A3,SU-IoT,-75,2.437,11,1732304266.33112
L056,B4:5D:50:42:8E:42,SUGuest,-79,2.412,11,1732304266.33112
L056,B4:5D:50:1F:D0:B1,eduroam,-71,5.56,12,1732304266.33112
L056,B4:5D:50:1F:D0:B2,SUGuest,-71,5.56,12,1732304266.33112
L056,B4:5D:50:42:8E:51,eduroam,-69,5.18,12,1732304266.33112
L056,B4:5D:50:42:8E:50,SABANCIUNIV,-75,5.18,12,1732304270.53556
L056,B4:5D:50:42:8E:52,SUGuest,-69,5.18,12,1732304270.53556
L056,B4:5D:50:1F:D0:B0,SABANCIUNIV,-68,5.56,12,1732304270.53556
L056,B4:5D:50:42:8E:40,SABANCIUNIV,-88,2.412,11,1732304270.53556
L056,B4:5D:50:42:8E:41,eduroam,-89,2.412,11,1732304270.53556
L056,B4:5D:50:42:8E:43,SU-IoT,-87,2.412,11,1732304270.53556
L056,B4:5D:50:1F:D0:A2,SUGuest,-79,2.437,11,1732304270.53556
L056,B4:5D:50:1F:D0:A1,eduroam,-78,2.437,11,1732304270.53556
L056,B4:5D:50:1F:D0:A0,SABANCIUNIV,-78,2.437,11,1732304270.53556
L056,B4:5D:50:1F:D0:A3,SU-IoT,-78,2.437,11,1732304270.53556
L056,B4:5D:50:42:8E:42,SUGuest,-87,2.412,11,1732304270.53556
L056,B4:5D:50:1F:D0:B1,eduroam,-74,5.56,12,1732304270.53556
L056,B4:5D:50:1F:D0:B2,SUGuest,-69,5.56,12,1732304270.53556
L056,B4:5D:50:42:8E:51,eduroam,-76,5.18,12,1732304270.53556
L056,B4:5D:50:42:8E:50,SABANCIUNIV,-68,5.18,12,1732304274.72617
L056,B4:5D:50:42:8E:52,SUGuest,-68,5.18,12,1732304274.72617
L056,B4:5D:50:1F:D0:B0,SABANCIUNIV,-74,5.56,12,1732304274.72617
L056,B4:5D:50:42:8E:40,SABANCIUNIV,-72,2.412,11,1732304274.72617
L056,B4:5D:50:42:8E:41,eduroam,-72,2.412,11,1732304274.72617
L056,B4:5D:50:42:8E:43,SU-IoT,-72,2.412,11,1732304274.72617
L056,B4:5D:50:1F:D0:A2,SUGuest,-76,2.437,11,1732304274.72617
L056,B4:5D:50:1F:D0:A1,eduroam,-76,2.437,11,1732304274.72617
L056,B4:5D:50:1F:D0:A0,SABANCIUNIV,-76,2.437,11,1732304274.72617
L056,B4:5D:50:1F:D0:A3,SU-IoT,-76,2.437,11,1732304274.72617
L056,B4:5D:50:42:8E:42,SUGuest,-71,2.412,11,1732304274.72617
L056,B4:5D:50:1F:D0:B1,eduroam,-73,5.56,12,1732304274.72617
L056,B4:5D:50:1F:D0:B2,SUGuest,-69,5.56,12,1732304274.72617
L056,B4:5D:50:42:8E:51,eduroam,-67,5.18,12,1732304274.72617
L056,B4:5D:50:42:8E:50,SABANCIUNIV,-70,5.18,12,1732304278.92849
L056,B4:5D:50:42:8E:52,SUGuest,-69,5.18,12,1732304278.92849
L056,B4:5D:50:1F:D0:B0,SABANCIUNIV,-70,5.56,12,1732304278.92849
L056,B4:5D:50:42:8E:40,SABANCIUNIV,-74,2.412,11,1732304278.92849
L056,B4:5D:50:42:8E:41,eduroam,-74,2.412,11,1732304278.92849
L056,B4:5D:50:42:8E:43,SU-IoT,-74,2.412,11,1732304278.92849
L056,B4:5D:50:1F:D0:A2,SUGuest,-67,2.437,11,1732304278.92849
L056,B4:5D:50:1F:D0:A1,eduroam,-67,2.437,11,1732304278.92849
L056,B4:5D:50:1F:D0:A0,SABANCIUNIV,-67,2.437,11,1732304278.92849
L056,B4:5D:50:1F:D0:A3,SU-IoT,-68,2.437,11,1732304278.92849
L056,B4:5D:50:42:8E:42,SUGuest,-74,2.412,11,1732304278.92849
L056,B4:5D:50:1F:D0:B1,eduroam,-72,5.56,12,1732304278.92849
L056,B4:5D:50:1F:D0:B2,SUGuest,-71,5.56,12,1732304278.92849
L056,B4:5D:50:42:8E:51,eduroam,-69,5.18,12,1732304278.92849
L056,B4:5D:50:42:8E:50,SABANCIUNIV,-73,5.18,12,1732304283.13356
L056,B4:5D:50:42:8E:52,SUGuest,-73,5.18,12,1732304283.13356
L056,B4:5D:50:1F:D0:B0,SABANCIUNIV,-80,5.56,12,1732304283.13356
L056,B4:5D:50:42:8E:40,SABANCIUNIV,-73,2.412,11,1732304283.13356
L056,B4:5D:50:42:8E:41,eduroam,-73,2.412,11,1732304283.13356
L056,B4:5D:50:42:8E:43,SU-IoT,-72,2.412,11,1732304283.13356
L056,B4:5D:50:1F:D0:A2,SUGuest,-69,2.437,11,1732304283.13356
L056,B4:5D:50:1F:D0:A1,eduroam,-69,2.437,11,1732304283.13356
L056,B4:5D:50:1F:D0:A0,SABANCIUNIV,-70,2.437,11,1732304283.13356
L056,B4:5D:50:1F:D0:A3,SU-IoT,-69,2.437,11,1732304283.13356
L056,B4:5D:50:42:8E:42,SUGuest,-73,2.412,11,1732304283.13356
L056,B4:5D:50:1F:D0:B1,eduroam,-73,5.56,12,1732304283.13356
L056,B4:5D:50:1F:D0:B2,SUGuest,-69,5.56,12,1732304283.13356
L056,B4:5D:50:42:8E:51,eduroam,-73,5.18,12,1732304283.13356
L056,B4:5D:50:42:8E:50,SABANCIUNIV,-78,5.18,12,1732304287.32512
L056,B4:5D:50:42:8E:52,SUGuest,-79,5.18,12,1732304287.32512
L056,B4:5D:50:1F:D0:B0,SABANCIUNIV,-73,5.56,12,1732304287.32512
L056,B4:5D:50:42:8E:40,SABANCIUNIV,-79,2.412,11,1732304287.32512
L056,B4:5D:50:42:8E:41,eduroam,-79,2.412,11,1732304287.32512
L056,B4:5D:50:42:8E:43,SU-IoT,-79,2.412,11,1732304287.32512
L056,B4:5D:50:1F:D0:A2,SUGuest,-77,2.437,11,1732304287.32512
L056,B4:5D:50:1F:D0:A1,eduroam,-77,2.437,11,1732304287.32512
L056,B4:5D:50:1F:D0:A0,SABANCIUNIV,-78,2.437,11,1732304287.32512
L056,B4:5D:50:1F:D0:A3,SU-IoT,-77,2.437,11,1732304287.32512
L056,B4:5D:50:42:8E:42,SUGuest,-78,2.412,11,1732304287.32512
L056,B4:5D:50:1F:D0:B1,eduroam,-74,5.56,12,1732304287.32512
L056,B4:5D:50:1F:D0:B2,SUGuest,-69,5.56,12,1732304287.32512
L056,B4:5D:50:42:8E:51,eduroam,-79,5.18,12,1732304287.32512
L056,B4:5D:50:42:8E:50,SABANCIUNIV,-79,5.18,12,1732304291.51588
L056,B4:5D:50:42:8E:52,SUGuest,-72,5.18,12,1732304291.51588
L056,B4:5D:50:1F:D0:B0,SABANCIUNIV,-75,5.56,12,1732304291.51588
L056,B4:5D:50:42:8E:40,SABANCIUNIV,-82,2.412,11,1732304291.51588
L056,B4:5D:50:42:8E:41,eduroam,-82,2.412,11,1732304291.51588
L056,B4:5D:50:42:8E:43,SU-IoT,-82,2.412,11,1732304291.51588
L056,B4:5D:50:1F:D0:A2,SUGuest,-73,2.437,11,1732304291.51588
L056,B4:5D:50:1F:D0:A1,eduroam,-73,2.437,11,1732304291.51588
L056,B4:5D:50:1F:D0:A0,SABANCIUNIV,-73,2.437,11,1732304291.51588
L056,B4:5D:50:1F:D0:A3,SU-IoT,-73,2.437,11,1732304291.51588
L056,B4:5D:50:42:8E:42,SUGuest,-82,2.412,11,1732304291.51588
L056,B4:5D:50:1F:D0:B1,eduroam,-73,5.56,12,1732304291.51588
L056,B4:5D:50:1F:D0:B2,SUGuest,-73,5.56,12,1732304291.51588
L056,B4:5D:50:42:8E:51,eduroam,-71,5.18,12,1732304291.51588
L056,B4:5D:50:42:8E:50,SABANCIUNIV,-79,5.18,12,1732304295.7204
L056,B4:5D:50:42:8E:52,SUGuest,-71,5.18,12,1732304295.7204
L056,B4:5D:50:1F:D0:B0,SABANCIUNIV,-78,5.56,12,1732304295.7204
L056,B4:5D:50:42:8E:40,SABANCIUNIV,-79,2.412,11,1732304295.7204
L056,B4:5D:50:42:8E:41,eduroam,-79,2.412,11,1732304295.7204
L056,B4:5D:50:42:8E:43,SU-IoT,-78,2.412,11,1732304295.7204
L056,B4:5D:50:1F:D0:A2,SUGuest,-66,2.437,11,1732304295.7204
L056,B4:5D:50:1F:D0:A1,eduroam,-66,2.437,11,1732304295.7204
L056,B4:5D:50:1F:D0:A0,SABANCIUNIV,-66,2.437,11,1732304295.7204
L056,B4:5D:50:1F:D0:A3,SU-IoT,-66,2.437,11,1732304295.7204
L056,B4:5D:50:42:8E:42,SUGuest,-79,2.412,11,1732304295.7204
L056,B4:5D:50:1F:D0:B1,eduroam,-80,5.56,12,1732304295.7204
L056,B4:5D:50:1F:D0:B2,SUGuest,-69,5.56,12,1732304295.7204
L056,B4:5D:50:42:8E:51,eduroam,-72,5.18,12,1732304295.7204
L056,B4:5D:50:42:8E:50,SABANCIUNIV,-83,5.18,12,1732304299.92698
L056,B4:5D:50:42:8E:52,SUGuest,-82,5.18,12,1732304299.92698
L056,B4:5D:50:1F:D0:B0,SABANCIUNIV,-76,5.56,12,1732304299.92698
L056,B4:5D:50:42:8E:40,SABANCIUNIV,-77,2.412,11,1732304299.92698
L056,B4:5D:50:42:8E:41,eduroam,-77,2.412,11,1732304299.92698
L056,B4:5D:50:42:8E:43,SU-IoT,-77,2.412,11,1732304299.92698
L056,B4:5D:50:1F:D0:A2,SUGuest,-66,2.437,11,1732304299.92698
L056,B4:5D:50:1F:D0:A1,eduroam,-79,2.437,11,1732304299.92698
L056,B4:5D:50:1F:D0:A0,SABANCIUNIV,-79,2.437,11,1732304299.92698
L056,B4:5D:50:1F:D0:A3,SU-IoT,-79,2.437,11,1732304299.92698
L056,B4:5D:50:42:8E:42,SUGuest,-77,2.412,11,1732304299.92698
L056,B4:5D:50:1F:D0:B1,eduroam,-75,5.56,12,1732304299.92698
L056,B4:5D:50:1F:D0:B2,SUGuest,-69,5.56,12,1732304299.92698
L056,B4:5D:50:42:8E:51,eduroam,-82,5.18,12,1732304299.92698
L056,B4:5D:50:42:8E:50,SABANCIUNIV,-77,5.18,12,1732304304.11724
L056,B4:5D:50:42:8E:52,SUGuest,-68,5.18,12,1732304304.11724
L056,B4:5D:50:1F:D0:B0,SABANCIUNIV,-76,5.56,12,1732304304.11724
L056,B4:5D:50:42:8E:40,SABANCIUNIV,-78,2.412,11,1732304304.11724
L056,B4:5D:50:42:8E:41,eduroam,-79,2.412,11,1732304304.11724
L056,B4:5D:50:42:8E:43,SU-IoT,-79,2.412,11,1732304304.11724
L056,B4:5D:50:1F:D0:A2,SUGuest,-74,2.437,11,1732304304.11724
L056,B4:5D:50:1F:D0:A1,eduroam,-74,2.437,11,1732304304.11724
L056,B4:5D:50:1F:D0:A0,SABANCIUNIV,-74,2.437,11,1732304304.11724
L056,B4:5D:50:1F:D0:A3,SU-IoT,-74,2.437,11,1732304304.11724
L056,B4:5D:50:42:8E:42,SUGuest,-78,2.412,11,1732304304.11724
L056,B4:5D:50:1F:D0:B1,eduroam,-75,5.56,12,1732304304.11724
L056,B4:5D:50:1F:D0:B2,SUGuest,-69,5.56,12,1732304304.11724
L056,B4:5D:50:42:8E:51,eduroam,-68,5.18,12,1732304304.11724
L056,B4:5D:50:42:8E:50,SABANCIUNIV,-79,5.18,12,1732304308.30722
L056,B4:5D:50:42:8E:52,SUGuest,-68,5.18,12,1732304308.30722
L056,B4:5D:50:1F:D0:B0,SABANCIUNIV,-77,5.56,12,1732304308.30722
L056,B4:5D:50:42:8E:40,SABANCIUNIV,-78,2.412,11,1732304308.30722
L056,B4:5D:50:42:8E:41,eduroam,-79,2.412,11,1732304308.30722
L056,B4:5D:50:42:8E:43,SU-IoT,-79,2.412,11,1732304308.30722
L056,B4:5D:50:1F:D0:A2,SUGuest,-74,2.437,11,1732304308.30722
L056,B4:5D:50:1F:D0:A1,eduroam,-74,2.437,11,1732304308.30722
L056,B4:5D:50:1F:D0:A0,SABANCIUNIV,-74,2.437,11,1732304308.30722
L056,B4:5D:50:1F:D0:A3,SU-IoT,-81,2.437,11,1732304308.30722
L056,B4:5D:50:42:8E:42,SUGuest,-78,2.412,11,1732304308.30722
L056,B4:5D:50:1F:D0:B1,eduroam,-80,5.56,12,1732304308.30722
L056,B4:5D:50:1F:D0:B2,SUGuest,-69,5.56,12,1732304308.30722
L056,B4:5D:50:42:8E:51,eduroam,-79,5.18,12,1732304308.30722
L056,B4:5D:50:42:8E:50,SABANCIUNIV,-83,5.18,12,1732304312.61265
L056,B4:5D:50:42:8E:52,SUGuest,-83,5.18,12,1732304312.61265
L056,B4:5D:50:1F:D0:B0,SABANCIUNIV,-85,5.56,12,1732304312.61265
L056,B4:5D:50:42:8E:40,SABANCIUNIV,-78,2.412,11,1732304312.61265
L056,B4:5D:50:42:8E:41,eduroam,-77,2.412,11,1732304312.61265
L056,B4:5D:50:42:8E:43,SU-IoT,-77,2.412,11,1732304312.61265
L056,B4:5D:50:1F:D0:A2,SUGuest,-78,2.437,11,1732304312.61265
L056,B4:5D:50:1F:D0:A1,eduroam,-79,2.437,11,1732304312.61265
L056,B4:5D:50:1F:D0:A0,SABANCIUNIV,-79,2.437,11,1732304312.61265
L056,B4:5D:50:1F:D0:A3,SU-IoT,-79,2.437,11,1732304312.61265
L056,B4:5D:50:42:8E:42,SUGuest,-77,2.412,11,1732304312.61265
L056,B4:5D:50:1F:D0:B1,eduroam,-76,5.56,12,1732304312.61265
L056,B4:5D:50:1F:D0:B2,SUGuest,-76,5.56,12,1732304312.61265
L056,B4:5D:50:42:8E:51,eduroam,-83,5.18,12,1732304312.61265
L056,B4:5D:50:42:8E:50,SABANCIUNIV,-81,5.18,12,1732304316.81814
L056,B4:5D:50:42:8E:52,SUGuest,-68,5.18,12,1732304316.81814
L056,B4:5D:50:1F:D0:B0,SABANCIUNIV,-83,5.56,12,1732304316.81814
L056,B4:5D:50:42:8E:40,SABANCIUNIV,-78,2.412,11,1732304316.81814
L056,B4:5D:50:42:8E:41,eduroam,-78,2.412,11,1732304316.81814
L056,B4:5D:50:42:8E:43,SU-IoT,-78,2.412,11,1732304316.81814
L056,B4:5D:50:1F:D0:A2,SUGuest,-75,2.437,11,1732304316.81814
L056,B4:5D:50:1F:D0:A1,eduroam,-75,2.437,11,1732304316.81814
L056,B4:5D:50:1F:D0:A0,SABANCIUNIV,-75,2.437,11,1732304316.81814
L056,B4:5D:50:1F:D0:A3,SU-IoT,-75,2.437,11,1732304316.81814
L056,B4:5D:50:42:8E:42,SUGuest,-78,2.412,11,1732304316.81814
L056,B4:5D:50:1F:D0:B1,eduroam,-77,5.56,12,1732304316.81814
L056,B4:5D:50:1F:D0:B2,SUGuest,-69,5.56,12,1732304316.81814
L056,B4:5D:50:42:8E:51,eduroam,-69,5.18,12,1732304316.81814
L056,B4:5D:50:42:8E:50,SABANCIUNIV,-81,5.18,12,1732304321.00714
L056,B4:5D:50:42:8E:52,SUGuest,-82,5.18,12,1732304321.00714
L056,B4:5D:50:1F:D0:B0,SABANCIUNIV,-79,5.56,12,1732304321.00714
L056,B4:5D:50:42:8E:40,SABANCIUNIV,-78,2.412,11,1732304321.00714
L056,B4:5D:50:42:8E:41,eduroam,-78,2.412,11,1732304321.00714
L056,B4:5D:50:42:8E:43,SU-IoT,-78,2.412,11,1732304321.00714
L056,B4:5D:50:1F:D0:A2,SUGuest,-73,2.437,11,1732304321.00714
L056,B4:5D:50:1F:D0:A1,eduroam,-73,2.437,11,1732304321.00714
L056,B4:5D:50:1F:D0:A0,SABANCIUNIV,-74,2.437,11,1732304321.00714
L056,B4:5D:50:1F:D0:A3,SU-IoT,-74,2.437,11,1732304321.00714
L056,B4:5D:50:42:8E:42,SUGuest,-78,2.412,11,1732304321.00714
L056,B4:5D:50:1F:D0:B1,eduroam,-79,5.56,12,1732304321.00714
L056,B4:5D:50:1F:D0:B2,SUGuest,-73,5.56,12,1732304321.00714
L056,B4:5D:50:42:8E:51,eduroam,-69,5.18,12,1732304321.00714
L056,B4:5D:50:42:8E:50,SABANCIUNIV,-84,5.18,12,1732304325.19765
L056,B4:5D:50:42:8E:52,SUGuest,-85,5.18,12,1732304325.19765
L056,B4:5D:50:1F:D0:B0,SABANCIUNIV,-75,5.56,12,1732304325.19765
L056,B4:5D:50:42:8E:40,SABANCIUNIV,-78,2.412,11,1732304325.19765
L056,B4:5D:50:42:8E:41,eduroam,-78,2.412,11,1732304325.19765
L056,B4:5D:50:42:8E:43,SU-IoT,-78,2.412,11,1732304325.19765
L056,B4:5D:50:1F:D0:A2,SUGuest,-79,2.437,11,1732304325.19765
L056,B4:5D:50:1F:D0:A1,eduroam,-79,2.437,11,1732304325.19765
L056,B4:5D:50:1F:D0:A0,SABANCIUNIV,-80,2.437,11,1732304325.19765
L056,B4:5D:50:1F:D0:A3,SU-IoT,-79,2.437,11,1732304325.19765
L056,B4:5D:50:42:8E:42,SUGuest,-78,2.412,11,1732304325.19765
L056,B4:5D:50:1F:D0:B1,eduroam,-73,5.56,12,1732304325.19765
L056,B4:5D:50:1F:D0:B2,SUGuest,-69,5.56,12,1732304325.19765
L056,B4:5D:50:42:8E:51,eduroam,-69,5.18,12,1732304325.19765
L056,B4:5D:50:42:8E:50,SABANCIUNIV,-84,5.18,12,1732304329.40321
L056,B4:5D:50:42:8E:52,SUGuest,-85,5.18,12,1732304329.40321
L056,B4:5D:50:1F:D0:B0,SABANCIUNIV,-76,5.56,12,1732304329.40321
L056,B4:5D:50:42:8E:40,SABANCIUNIV,-82,2.412,11,1732304329.40321
L056,B4:5D:50:42:8E:41,eduroam,-82,2.412,11,1732304329.40321
L056,B4:5D:50:42:8E:43,SU-IoT,-81,2.412,11,1732304329.40321
L056,B4:5D:50:1F:D0:A2,SUGuest,-77,2.437,11,1732304329.40321
L056,B4:5D:50:1F:D0:A1,eduroam,-77,2.437,11,1732304329.40321
L056,B4:5D:50:1F:D0:A0,SABANCIUNIV,-77,2.437,11,1732304329.40321
L056,B4:5D:50:1F:D0:A3,SU-IoT,-77,2.437,11,1732304329.40321
L056,B4:5D:50:42:8E:42,SUGuest,-82,2.412,11,1732304329.40321
L056,B4:5D:50:1F:D0:B1,eduroam,-72,5.56,12,1732304329.40321
L056,B4:5D:50:1F:D0:B2,SUGuest,-71,5.56,12,1732304329.40321
L056,B4:5D:50:42:8E:51,eduroam,-69,5.18,12,1732304329.40321
L056,B4:5D:50:42:8E:50,SABANCIUNIV,-84,5.18,12,1732304333.59462
L056,B4:5D:50:42:8E:52,SUGuest,-69,5.18,12,1732304333.59462
L056,B4:5D:50:1F:D0:B0,SABANCIUNIV,-78,5.56,12,1732304333.59462
L056,B4:5D:50:42:8E:40,SABANCIUNIV,-80,2.412,11,1732304333.59462
L056,B4:5D:50:42:8E:41,eduroam,-80,2.412,11,1732304333.59462
L056,B4:5D:50:42:8E:43,SU-IoT,-80,2.412,11,1732304333.59462
L056,B4:5D:50:1F:D0:A2,SUGuest,-75,2.437,11,1732304333.59462
L056,B4:5D:50:1F:D0:A1,eduroam,-75,2.437,11,1732304333.59462
L056,B4:5D:50:1F:D0:A0,SABANCIUNIV,-75,2.437,11,1732304333.59462
L056,B4:5D:50:1F:D0:A3,SU-IoT,-75,2.437,11,1732304333.59462
L056,B4:5D:50:42:8E:42,SUGuest,-80,2.412,11,1732304333.59462
L056,B4:5D:50:1F:D0:B1,eduroam,-79,5.56,12,1732304333.59462
L056,B4:5D:50:1F:D0:B2,SUGuest,-71,5.56,12,1732304333.59462
L056,B4:5D:50:42:8E:51,eduroam,-70,5.18,12,1732304333.59462
L056,B4:5D:50:42:8E:50,SABANCIUNIV,-87,5.18,12,1732304337.88439
L056,B4:5D:50:42:8E:52,SUGuest,-87,5.18,12,1732304337.88439
L056,B4:5D:50:1F:D0:B0,SABANCIUNIV,-77,5.56,12,1732304337.88439
L056,B4:5D:50:42:8E:40,SABANCIUNIV,-83,2.412,11,1732304337.88439
L056,B4:5D:50:42:8E:41,eduroam,-82,2.412,11,1732304337.88439
L056,B4:5D:50:42:8E:43,SU-IoT,-82,2.412,11,1732304337.88439
L056,B4:5D:50:1F:D0:A2,SUGuest,-82,2.437,11,1732304337.88439
L056,B4:5D:50:1F:D0:A1,eduroam,-82,2.437,11,1732304337.88439
L056,B4:5D:50:1F:D0:A0,SABANCIUNIV,-81,2.437,11,1732304337.88439
L056,B4:5D:50:1F:D0:A3,SU-IoT,-81,2.437,11,1732304337.88439
L056,B4:5D:50:42:8E:42,SUGuest,-82,2.412,11,1732304337.88439
L056,B4:5D:50:1F:D0:B1,eduroam,-77,5.56,12,1732304337.88439
L056,B4:5D:50:1F:D0:B2,SUGuest,-77,5.56,12,1732304337.88439
L056,B4:5D:50:42:8E:51,eduroam,-88,5.18,12,1732304337.88439
L056,B4:5D:50:42:8E:50,SABANCIUNIV,-76,5.18,12,1732304342.17233
L056,B4:5D:50:42:8E:52,SUGuest,-77,5.18,12,1732304342.17233
L056,B4:5D:50:1F:D0:B0,SABANCIUNIV,-75,5.56,12,1732304342.17233
L056,B4:5D:50:42:8E:40,SABANCIUNIV,-80,2.412,11,1732304342.17233
L056,B4:5D:50:42:8E:41,eduroam,-80,2.412,11,1732304342.17233
L056,B4:5D:50:42:8E:43,SU-IoT,-81,2.412,11,1732304342.17233
L056,B4:5D:50:1F:D0:A2,SUGuest,-74,2.437,11,1732304342.17233
L056,B4:5D:50:1F:D0:A1,eduroam,-82,2.437,11,1732304342.17233
L056,B4:5D:50:1F:D0:A0,SABANCIUNIV,-74,2.437,11,1732304342.17233
L056,B4:5D:50:1F:D0:A3,SU-IoT,-74,2.437,11,1732304342.17233
L056,B4:5D:50:42:8E:42,SUGuest,-80,2.412,11,1732304342.17233
L056,B4:5D:50:1F:D0:B1,eduroam,-75,5.56,12,1732304342.17233
L056,B4:5D:50:1F:D0:B2,SUGuest,-70,5.56,12,1732304342.17233
L056,B4:5D:50:42:8E:51,eduroam,-77,5.18,12,1732304342.17233
L056,B4:5D:50:42:8E:50,SABANCIUNIV,-79,5.18,12,1732304346.36023
L056,B4:5D:50:42:8E:52,SUGuest,-79,5.18,12,1732304346.36023
L056,B4:5D:50:1F:D0:B0,SABANCIUNIV,-68,5.56,12,1732304346.36023
L056,B4:5D:50:42:8E:40,SABANCIUNIV,-80,2.412,11,1732304346.36023
L056,B4:5D:50:42:8E:41,eduroam,-81,2.412,11,1732304346.36023
L056,B4:5D:50:42:8E:43,SU-IoT,-81,2.412,11,1732304346.36023
L056,B4:5D:50:1F:D0:A2,SUGuest,-76,2.437,11,1732304346.36023
L056,B4:5D:50:1F:D0:A1,eduroam,-77,2.437,11,1732304346.36023
L056,B4:5D:50:1F:D0:A0,SABANCIUNIV,-76,2.437,11,1732304346.36023
L056,B4:5D:50:1F:D0:A3,SU-IoT,-76,2.437,11,1732304346.36023
L056,B4:5D:50:42:8E:42,SUGuest,-80,2.412,11,1732304346.36023
L056,B4:5D:50:1F:D0:B1,eduroam,-71,5.56,12,1732304346.36023
L056,B4:5D:50:1F:D0:B2,SUGuest,-69,5.56,12,1732304346.36023
L056,B4:5D:50:42:8E:51,eduroam,-79,5.18,12,1732304346.36023
L056,B4:5D:50:42:8E:50,SABANCIUNIV,-72,5.18,12,1732304350.66077
L056,B4:5D:50:42:8E:52,SUGuest,-69,5.18,12,1732304350.66077
