Room,Address,ESSID,Signal Level,Frequency,Bit Rate,Timestamp
L027,9C:8C:D8:CB:9E:30,SABANCIUNIV,-85,5.52,12,1732311958.2156584
L027,9C:8C:D8:CB:9E:31,eduroam,-70,5.52,12,1732311958.2156584
L027,9C:8C:D8:CB:9E:32,SUGuest,-69,5.52,12,1732311958.2156584
L027,9C:8C:D8:CB:9E:20,SABANCIUNIV,-82,2.412,11,1732311962.4276464
L027,9C:8C:D8:CB:9E:21,eduroam,-82,2.412,11,1732311962.4276464
L027,9C:8C:D8:CB:9E:22,SUGuest,-82,2.412,11,1732311962.4276464
L027,9C:8C:D8:CB:9E:23,SU-IoT,-82,2.412,11,1732311962.4276464
L027,B4:5D:50:1F:CF:40,SABANCIUNIV,-80,2.462,11,1732311962.4276464
L027,B4:5D:50:1F:CF:41,eduroam,-73,2.462,11,1732311962.4276464
L027,B4:5D:50:1F:CF:42,SUGuest,-73,2.462,11,1732311962.4276464
L027,B4:5D:50:1F:CF:43,SU-IoT,-72,2.462,11,1732311962.4276464
L027,B4:5D:50:42:8F:80,SABANCIUNIV,-80,2.437,11,1732311962.4276464
L027,B4:5D:50:42:8F:81,eduroam,-82,2.437,11,1732311962.4276464
L027,B4:5D:50:42:8F:82,SUGuest,-81,2.437,11,1732311962.4276464
L027,B4:5D:50:42:8F:83,SU-IoT,-81,2.437,11,1732311962.4276464
L027,B4:5D:50:42:8F:90,SABANCIUNIV,-93,5.18,12,1732311962.4276464
L027,B4:5D:50:42:8F:91,eduroam,-93,5.18,12,1732311962.4276464
L027,B4:5D:50:42:8F:92,SUGuest,-93,5.18,12,1732311962.4276464
L027,B4:5D:50:1F:D0:B0,SABANCIUNIV,-91,5.56,12,1732311962.4276464
L027,70:3A:0E:09:DF:80,SABANCIUNIV,-80,2.462,11,1732311962.4276464
L027,70:3A:0E:09:DF:81,eduroam,-80,2.462,11,1732311962.4276464
L027,70:3A:0E:09:DF:82,SUGuest,-81,2.462,11,1732311962.4276464
L027,70:3A:0E:09:DF:83,SU-IoT,-81,2.462,11,1732311962.4276464
L027,B4:5D:50:1F:CF:50,SABANCIUNIV,-61,5.32,12,1732311962.4276464
L027,B4:5D:50:1F:CF:51,eduroam,-69,5.32,12,1732311962.4276464
L027,B4:5D:50:1F:CF:52,SUGuest,-69,5.32,12,1732311962.4276464
L027,9C:8C:D8:CB:9E:30,SABANCIUNIV,-64,5.52,12,1732311962.4276464
L027,9C:8C:D8:CB:9E:31,eduroam,-68,5.52,12,1732311962.4276464
L027,9C:8C:D8:CB:9E:32,SUGuest,-68,5.52,12,1732311962.4276464
L027,9C:8C:D8:CB:9E:20,SABANCIUNIV,-82,2.412,11,1732311966.6237962
L027,9C:8C:D8:CB:9E:21,eduroam,-82,2.412,11,1732311966.6237962
L027,9C:8C:D8:CB:9E:22,SUGuest,-82,2.412,11,1732311966.6237962
L027,9C:8C:D8:CB:9E:23,SU-IoT,-82,2.412,11,1732311966.6237962
L027,B4:5D:50:1F:CF:40,SABANCIUNIV,-79,2.462,11,1732311966.6237962
L027,B4:5D:50:1F:CF:41,eduroam,-78,2.462,11,1732311966.6237962
L027,B4:5D:50:1F:CF:42,SUGuest,-78,2.462,11,1732311966.6237962
L027,B4:5D:50:1F:CF:43,SU-IoT,-78,2.462,11,1732311966.6237962
L027,B4:5D:50:42:8F:80,SABANCIUNIV,-80,2.437,11,1732311966.6237962
L027,B4:5D:50:42:8F:81,eduroam,-82,2.437,11,1732311966.6237962
L027,B4:5D:50:42:8F:82,SUGuest,-81,2.437,11,1732311966.6237962
L027,B4:5D:50:42:8F:83,SU-IoT,-81,2.437,11,1732311966.6237962
L027,B4:5D:50:42:8F:90,SABANCIUNIV,-93,5.18,12,1732311966.6237962
L027,B4:5D:50:42:8F:91,eduroam,-93,5.18,12,1732311966.6237962
L027,B4:5D:50:42:8F:92,SUGuest,-93,5.18,12,1732311966.6237962
L027,B4:5D:50:1F:D0:B0,SABANCIUNIV,-91,5.56,12,1732311966.6237962
L027,70:3A:0E:09:DF:80,SABANCIUNIV,-83,2.462,11,1732311966.6237962
L027,70:3A:0E:09:DF:81,eduroam,-83,2.462,11,1732311966.6237962
L027,70:3A:0E:09:DF:82,SUGuest,-83,2.462,11,1732311966.6237962
L027,70:3A:0E:09:DF:83,SU-IoT,-83,2.462,11,1732311966.6237962
L027,B4:5D:50:1F:CF:50,SABANCIUNIV,-74,5.32,12,1732311966.6237962
L027,B4:5D:50:1F:CF:51,eduroam,-68,5.32,12,1732311966.6237962
L027,B4:5D:50:1F:CF:52,SUGuest,-69,5.32,12,1732311966.6237962
L027,9C:8C:D8:CB:9E:30,SABANCIUNIV,-85,5.52,12,1732311966.6237962
L027,9C:8C:D8:CB:9E:31,eduroam,-85,5.52,12,1732311966.6237962
L027,9C:8C:D8:CB:9E:32,SUGuest,-85,5.52,12,1732311966.6237962
L027,9C:8C:D8:CB:9E:20,SABANCIUNIV,-82,2.412,11,1732311970.823569
L027,9C:8C:D8:CB:9E:21,eduroam,-82,2.412,11,1732311970.823569
L027,9C:8C:D8:CB:9E:22,SUGuest,-82,2.412,11,1732311970.823569
L027,9C:8C:D8:CB:9E:23,SU-IoT,-82,2.412,11,1732311970.823569
L027,B4:5D:50:1F:CF:40,SABANCIUNIV,-78,2.462,11,1732311970.823569
L027,B4:5D:50:1F:CF:41,eduroam,-80,2.462,11,1732311970.823569
L027,B4:5D:50:1F:CF:42,SUGuest,-79,2.462,11,1732311970.823569
L027,B4:5D:50:1F:CF:43,SU-IoT,-81,2.462,11,1732311970.823569
L027,B4:5D:50:42:8F:80,SABANCIUNIV,-80,2.437,11,1732311970.823569
L027,B4:5D:50:42:8F:81,eduroam,-82,2.437,11,1732311970.823569
L027,B4:5D:50:42:8F:82,SUGuest,-81,2.437,11,1732311970.823569
L027,B4:5D:50:42:8F:83,SU-IoT,-81,2.437,11,1732311970.823569
L027,B4:5D:50:42:8F:90,SABANCIUNIV,-93,5.18,12,1732311970.823569
L027,B4:5D:50:42:8F:91,eduroam,-93,5.18,12,1732311970.823569
L027,B4:5D:50:42:8F:92,SUGuest,-93,5.18,12,1732311970.823569
L027,B4:5D:50:1F:D0:B0,SABANCIUNIV,-91,5.56,12,1732311970.823569
L027,70:3A:0E:09:DF:80,SABANCIUNIV,-83,2.462,11,1732311970.823569
L027,70:3A:0E:09:DF:81,eduroam,-83,2.462,11,1732311970.823569
L027,70:3A:0E:09:DF:82,SUGuest,-83,2.462,11,1732311970.823569
L027,70:3A:0E:09:DF:83,SU-IoT,-83,2.462,11,1732311970.823569
L027,B4:5D:50:1F:CF:50,SABANCIUNIV,-74,5.32,12,1732311970.823569
L027,B4:5D:50:1F:CF:51,eduroam,-69,5.32,12,1732311970.823569
L027,B4:5D:50:1F:CF:52,SUGuest,-69,5.32,12,1732311970.823569
L027,9C:8C:D8:CB:9E:30,SABANCIUNIV,-83,5.52,12,1732311970.823569
L027,9C:8C:D8:CB:9E:31,eduroam,-69,5.52,12,1732311970.823569
L027,9C:8C:D8:CB:9E:32,SUGuest,-69,5.52,12,1732311970.823569
L027,9C:8C:D8:CB:9E:20,SABANCIUNIV,-82,2.412,11,1732311975.0191052
L027,9C:8C:D8:CB:9E:21,eduroam,-82,2.412,11,1732311975.0191052
L027,9C:8C:D8:CB:9E:22,SUGuest,-82,2.412,11,1732311975.0191052
L027,9C:8C:D8:CB:9E:23,SU-IoT,-82,2.412,11,1732311975.0191052
L027,B4:5D:50:1F:CF:40,SABANCIUNIV,-74,2.462,11,1732311975.0191052
L027,B4:5D:50:1F:CF:41,eduroam,-76,2.462,11,1732311975.0191052
L027,B4:5D:50:1F:CF:42,SUGuest,-77,2.462,11,1732311975.0191052
L027,B4:5D:50:1F:CF:43,SU-IoT,-77,2.462,11,1732311975.0191052
L027,B4:5D:50:42:8F:80,SABANCIUNIV,-80,2.437,11,1732311975.0191052
L027,B4:5D:50:42:8F:81,eduroam,-82,2.437,11,1732311975.0191052
L027,B4:5D:50:42:8F:82,SUGuest,-81,2.437,11,1732311975.0191052
L027,B4:5D:50:42:8F:83,SU-IoT,-81,2.437,11,1732311975.0191052
L027,B4:5D:50:42:8F:90,SABANCIUNIV,-93,5.18,12,1732311975.0191052
L027,B4:5D:50:42:8F:91,eduroam,-93,5.18,12,1732311975.0191052
L027,B4:5D:50:42:8F:92,SUGuest,-93,5.18,12,1732311975.0191052
L027,B4:5D:50:1F:D0:B0,SABANCIUNIV,-91,5.56,12,1732311975.0191052
L027,70:3A:0E:09:DF:80,SABANCIUNIV,-83,2.462,11,1732311975.0191052
L027,70:3A:0E:09:DF:81,eduroam,-83,2.462,11,1732311975.0191052
L027,70:3A:0E:09:DF:82,SUGuest,-83,2.462,11,1732311975.0191052
L027,70:3A:0E:09:DF:83,SU-IoT,-83,2.462,11,1732311975.0191052
L027,B4:5D:50:1F:CF:50,SABANCIUNIV,-73,5.32,12,1732311975.0191052
L027,B4:5D:50:1F:CF:51,eduroam,-70,5.32,12,1732311975.0191052
L027,B4:5D:50:1F:CF:52,SUGuest,-69,5.32,12,1732311975.0191052
L027,9C:8C:D8:CB:9E:30,SABANCIUNIV,-83,5.52,12,1732311975.0191052
L027,9C:8C:D8:CB:9E:31,eduroam,-69,5.52,12,1732311975.0191052
L027,9C:8C:D8:CB:9E:32,SUGuest,-69,5.52,12,1732311975.0191052
L027,9C:8C:D8:CB:9E:20,SABANCIUNIV,-77,2.412,11,1732311983.2459
L027,9C:8C:D8:CB:9E:21,eduroam,-78,2.412,11,1732311983.2459
L027,9C:8C:D8:CB:9E:22,SUGuest,-78,2.412,11,1732311983.2459
L027,9C:8C:D8:CB:9E:23,SU-IoT,-77,2.412,11,1732311983.2459
L027,B4:5D:50:1F:CF:40,SABANCIUNIV,-75,2.462,11,1732311983.2459
L027,B4:5D:50:1F:CF:41,eduroam,-77,2.462,11,1732311983.2459
L027,B4:5D:50:1F:CF:42,SUGuest,-78,2.462,11,1732311983.2459
L027,B4:5D:50:1F:CF:43,SU-IoT,-78,2.462,11,1732311983.2459
L027,B4:5D:50:42:8F:90,SABANCIUNIV,-93,5.18,12,1732311983.2459
L027,B4:5D:50:42:8F:91,eduroam,-93,5.18,12,1732311983.2459
L027,B4:5D:50:42:8F:92,SUGuest,-93,5.18,12,1732311983.2459
L027,70:3A:0E:09:DF:80,SABANCIUNIV,-81,2.462,11,1732311983.2459
L027,70:3A:0E:09:DF:81,eduroam,-80,2.462,11,1732311983.2459
L027,70:3A:0E:09:DF:82,SUGuest,-81,2.462,11,1732311983.2459
L027,70:3A:0E:09:DF:83,SU-IoT,-81,2.462,11,1732311983.2459
L027,B4:5D:50:1F:CF:50,SABANCIUNIV,-73,5.32,12,1732311983.2459
L027,B4:5D:50:1F:CF:51,eduroam,-68,5.32,12,1732311983.2459
L027,B4:5D:50:1F:CF:52,SUGuest,-69,5.32,12,1732311983.2459
L027,9C:8C:D8:CB:9E:30,SABANCIUNIV,-86,5.52,12,1732311983.2459
L027,9C:8C:D8:CB:9E:31,eduroam,-73,5.52,12,1732311983.2459
L027,9C:8C:D8:CB:9E:32,SUGuest,-85,5.52,12,1732311983.2459
L027,9C:8C:D8:CB:9E:20,SABANCIUNIV,-77,2.412,11,1732311989.6400058
L027,9C:8C:D8:CB:9E:21,eduroam,-78,2.412,11,1732311989.6400058
L027,9C:8C:D8:CB:9E:22,SUGuest,-78,2.412,11,1732311989.6400058
L027,9C:8C:D8:CB:9E:23,SU-IoT,-77,2.412,11,1732311989.6400058
L027,B4:5D:50:1F:CF:40,SABANCIUNIV,-78,2.462,11,1732311989.6400058
L027,B4:5D:50:1F:CF:41,eduroam,-77,2.462,11,1732311989.6400058
L027,B4:5D:50:1F:CF:42,SUGuest,-77,2.462,11,1732311989.6400058
L027,B4:5D:50:1F:CF:43,SU-IoT,-77,2.462,11,1732311989.6400058
L027,B4:5D:50:42:8F:90,SABANCIUNIV,-93,5.18,12,1732311989.6400058
L027,B4:5D:50:42:8F:91,eduroam,-93,5.18,12,1732311989.6400058
L027,B4:5D:50:42:8F:92,SUGuest,-93,5.18,12,1732311989.6400058
L027,70:3A:0E:09:DF:80,SABANCIUNIV,-81,2.462,11,1732311989.6400058
L027,70:3A:0E:09:DF:81,eduroam,-80,2.462,11,1732311989.6400058
L027,70:3A:0E:09:DF:82,SUGuest,-81,2.462,11,1732311989.6400058
L027,70:3A:0E:09:DF:83,SU-IoT,-81,2.462,11,1732311989.6400058
L027,B4:5D:50:1F:CF:50,SABANCIUNIV,-71,5.32,12,1732311989.6400058
L027,B4:5D:50:1F:CF:51,eduroam,-69,5.32,12,1732311989.6400058
L027,B4:5D:50:1F:CF:52,SUGuest,-69,5.32,12,1732311989.6400058
L027,9C:8C:D8:CB:9E:30,SABANCIUNIV,-78,5.52,12,1732311989.6400058
L027,9C:8C:D8:CB:9E:31,eduroam,-78,5.52,12,1732311989.6400058
L027,9C:8C:D8:CB:9E:32,SUGuest,-78,5.52,12,1732311989.6400058
L027,9C:8C:D8:CB:9E:20,SABANCIUNIV,-77,2.412,11,1732311993.8504958
L027,9C:8C:D8:CB:9E:21,eduroam,-78,2.412,11,1732311993.8504958
L027,9C:8C:D8:CB:9E:22,SUGuest,-84,2.412,11,1732311993.8504958
L027,9C:8C:D8:CB:9E:23,SU-IoT,-77,2.412,11,1732311993.8504958
L027,B4:5D:50:1F:CF:40,SABANCIUNIV,-67,2.462,11,1732311993.8504958
L027,B4:5D:50:1F:CF:41,eduroam,-67,2.462,11,1732311993.8504958
L027,B4:5D:50:1F:CF:42,SUGuest,-67,2.462,11,1732311993.8504958
L027,B4:5D:50:1F:CF:43,SU-IoT,-67,2.462,11,1732311993.8504958
L027,70:3A:0E:09:DF:80,SABANCIUNIV,-81,2.462,11,1732311993.8504958
L027,70:3A:0E:09:DF:81,eduroam,-80,2.462,11,1732311993.8504958
L027,70:3A:0E:09:DF:82,SUGuest,-81,2.462,11,1732311993.8504958
L027,70:3A:0E:09:DF:83,SU-IoT,-81,2.462,11,1732311993.8504958
L027,B4:5D:50:1F:CF:50,SABANCIUNIV,-59,5.32,12,1732311993.8504958
L027,B4:5D:50:1F:CF:51,eduroam,-59,5.32,12,1732311993.8504958
L027,B4:5D:50:1F:CF:52,SUGuest,-58,5.32,12,1732311993.8504958
L027,9C:8C:D8:CB:9E:30,SABANCIUNIV,-73,5.52,12,1732311993.8504958
L027,9C:8C:D8:CB:9E:31,eduroam,-69,5.52,12,1732311993.8504958
L027,9C:8C:D8:CB:9E:32,SUGuest,-69,5.52,12,1732311993.8504958
L027,9C:8C:D8:CB:9E:20,SABANCIUNIV,-74,2.412,11,1732311998.0608337
L027,9C:8C:D8:CB:9E:21,eduroam,-73,2.412,11,1732311998.0608337
L027,9C:8C:D8:CB:9E:22,SUGuest,-73,2.412,11,1732311998.0608337
L027,9C:8C:D8:CB:9E:23,SU-IoT,-73,2.412,11,1732311998.0608337
L027,B4:5D:50:1F:CF:40,SABANCIUNIV,-71,2.462,11,1732311998.0608337
L027,B4:5D:50:1F:CF:41,eduroam,-71,2.462,11,1732311998.0608337
L027,B4:5D:50:1F:CF:42,SUGuest,-71,2.462,11,1732311998.0608337
L027,B4:5D:50:1F:CF:43,SU-IoT,-71,2.462,11,1732311998.0608337
L027,70:3A:0E:09:DF:80,SABANCIUNIV,-81,2.462,11,1732311998.0608337
L027,70:3A:0E:09:DF:81,eduroam,-80,2.462,11,1732311998.0608337
L027,70:3A:0E:09:DF:82,SUGuest,-81,2.462,11,1732311998.0608337
L027,70:3A:0E:09:DF:83,SU-IoT,-81,2.462,11,1732311998.0608337
L027,B4:5D:50:1F:CF:50,SABANCIUNIV,-59,5.32,12,1732311998.0608337
L027,B4:5D:50:1F:CF:51,eduroam,-55,5.32,12,1732311998.0608337
L027,B4:5D:50:1F:CF:52,SUGuest,-55,5.32,12,1732311998.0608337
L027,9C:8C:D8:CB:9E:30,SABANCIUNIV,-61,5.52,12,1732311998.0608337
L027,9C:8C:D8:CB:9E:31,eduroam,-60,5.52,12,1732311998.0608337
L027,9C:8C:D8:CB:9E:32,SUGuest,-60,5.52,12,1732311998.0608337
L027,9C:8C:D8:CB:9E:20,SABANCIUNIV,-80,2.412,11,1732312002.2706728
L027,9C:8C:D8:CB:9E:21,eduroam,-81,2.412,11,1732312002.2706728
L027,9C:8C:D8:CB:9E:22,SUGuest,-80,2.412,11,1732312002.2706728
L027,9C:8C:D8:CB:9E:23,SU-IoT,-81,2.412,11,1732312002.2706728
L027,B4:5D:50:1F:CF:40,SABANCIUNIV,-80,2.462,11,1732312002.2706728
L027,B4:5D:50:1F:CF:41,eduroam,-79,2.462,11,1732312002.2706728
L027,B4:5D:50:1F:CF:42,SUGuest,-79,2.462,11,1732312002.2706728
L027,B4:5D:50:1F:CF:43,SU-IoT,-79,2.462,11,1732312002.2706728
L027,70:3A:0E:09:DF:80,SABANCIUNIV,-81,2.462,11,1732312002.2706728
L027,70:3A:0E:09:DF:81,eduroam,-80,2.462,11,1732312002.2706728
L027,70:3A:0E:09:DF:82,SUGuest,-81,2.462,11,1732312002.2706728
L027,70:3A:0E:09:DF:83,SU-IoT,-81,2.462,11,1732312002.2706728
L027,B4:5D:50:1F:CF:50,SABANCIUNIV,-75,5.32,12,1732312002.2706728
L027,B4:5D:50:1F:CF:51,eduroam,-72,5.32,12,1732312002.2706728
L027,B4:5D:50:1F:CF:52,SUGuest,-55,5.32,12,1732312002.2706728
L027,9C:8C:D8:CB:9E:30,SABANCIUNIV,-88,5.52,12,1732312002.2706728
L027,9C:8C:D8:CB:9E:31,eduroam,-87,5.52,12,1732312002.2706728
L027,9C:8C:D8:CB:9E:32,SUGuest,-88,5.52,12,1732312002.2706728
L027,9C:8C:D8:CB:9E:20,SABANCIUNIV,-80,2.412,11,1732312006.4786537
L027,9C:8C:D8:CB:9E:21,eduroam,-81,2.412,11,1732312006.4786537
L027,9C:8C:D8:CB:9E:22,SUGuest,-80,2.412,11,1732312006.4786537
L027,9C:8C:D8:CB:9E:23,SU-IoT,-81,2.412,11,1732312006.4786537
L027,B4:5D:50:1F:CF:40,SABANCIUNIV,-80,2.462,11,1732312006.4786537
L027,B4:5D:50:1F:CF:41,eduroam,-82,2.462,11,1732312006.4786537
L027,B4:5D:50:1F:CF:42,SUGuest,-80,2.462,11,1732312006.4786537
L027,B4:5D:50:1F:CF:43,SU-IoT,-82,2.462,11,1732312006.4786537
L027,70:3A:0E:09:DF:80,SABANCIUNIV,-81,2.462,11,1732312006.4786537
L027,70:3A:0E:09:DF:81,eduroam,-80,2.462,11,1732312006.4786537
L027,70:3A:0E:09:DF:82,SUGuest,-81,2.462,11,1732312006.4786537
L027,70:3A:0E:09:DF:83,SU-IoT,-81,2.462,11,1732312006.4786537
L027,B4:5D:50:1F:CF:50,SABANCIUNIV,-74,5.32,12,1732312006.4786537
L027,B4:5D:50:1F:CF:51,eduroam,-75,5.32,12,1732312006.4786537
L027,B4:5D:50:1F:CF:52,SUGuest,-75,5.32,12,1732312006.4786537
L027,9C:8C:D8:CB:9E:30,SABANCIUNIV,-69,5.52,12,1732312006.4786537
L027,9C:8C:D8:CB:9E:31,eduroam,-83,5.52,12,1732312006.4786537
L027,9C:8C:D8:CB:9E:32,SUGuest,-83,5.52,12,1732312006.4786537
L027,B4:5D:50:42:8F:80,SABANCIUNIV,-79,2.437,11,1732312006.4786537
L027,B4:5D:50:42:8F:81,eduroam,-78,2.437,11,1732312006.4786537
L027,C4:71:54:D0:11:71,TurkTelekom_T1171,-81,2.447,6,1732312006.4786537
L027,B4:5D:50:42:8F:90,SABANCIUNIV,-90,5.18,12,1732312006.4786537
L027,B4:5D:50:42:8F:91,eduroam,-90,5.18,12,1732312006.4786537
L027,B4:5D:50:42:8F:92,SUGuest,-90,5.18,12,1732312006.4786537
L027,9C:8C:D8:CB:9E:20,SABANCIUNIV,-80,2.412,11,1732312010.670291
L027,9C:8C:D8:CB:9E:21,eduroam,-81,2.412,11,1732312010.670291
L027,9C:8C:D8:CB:9E:22,SUGuest,-80,2.412,11,1732312010.670291
L027,9C:8C:D8:CB:9E:23,SU-IoT,-81,2.412,11,1732312010.670291
L027,B4:5D:50:1F:CF:40,SABANCIUNIV,-69,2.462,11,1732312010.670291
L027,B4:5D:50:1F:CF:41,eduroam,-70,2.462,11,1732312010.670291
L027,B4:5D:50:1F:CF:42,SUGuest,-70,2.462,11,1732312010.670291
L027,B4:5D:50:1F:CF:43,SU-IoT,-69,2.462,11,1732312010.670291
L027,70:3A:0E:09:DF:81,eduroam,-81,2.462,11,1732312010.670291
L027,70:3A:0E:09:DF:82,SUGuest,-81,2.462,11,1732312010.670291
L027,70:3A:0E:09:DF:83,SU-IoT,-80,2.462,11,1732312010.670291
L027,B4:5D:50:1F:CF:50,SABANCIUNIV,-57,5.32,12,1732312010.670291
L027,B4:5D:50:1F:CF:51,eduroam,-60,5.32,12,1732312010.670291
L027,B4:5D:50:1F:CF:52,SUGuest,-60,5.32,12,1732312010.670291
L027,9C:8C:D8:CB:9E:30,SABANCIUNIV,-74,5.52,12,1732312010.670291
L027,9C:8C:D8:CB:9E:31,eduroam,-69,5.52,12,1732312010.670291
L027,9C:8C:D8:CB:9E:32,SUGuest,-69,5.52,12,1732312010.670291
L027,B4:5D:50:42:8F:80,SABANCIUNIV,-79,2.437,11,1732312010.670291
L027,B4:5D:50:42:8F:81,eduroam,-78,2.437,11,1732312010.670291
L027,C4:71:54:D0:11:71,TurkTelekom_T1171,-81,2.447,6,1732312010.670291
L027,B4:5D:50:42:8F:90,SABANCIUNIV,-90,5.18,12,1732312010.670291
L027,B4:5D:50:42:8F:91,eduroam,-90,5.18,12,1732312010.670291
L027,B4:5D:50:42:8F:92,SUGuest,-90,5.18,12,1732312010.670291
L027,9C:8C:D8:CB:9E:20,SABANCIUNIV,-80,2.412,11,1732312018.8774729
L027,9C:8C:D8:CB:9E:21,eduroam,-80,2.412,11,1732312018.8774729
L027,9C:8C:D8:CB:9E:22,SUGuest,-80,2.412,11,1732312018.8774729
L027,9C:8C:D8:CB:9E:23,SU-IoT,-80,2.412,11,1732312018.8774729
L027,B4:5D:50:1F:CF:40,SABANCIUNIV,-64,2.462,11,1732312018.8774729
L027,B4:5D:50:1F:CF:41,eduroam,-73,2.462,11,1732312018.8774729
L027,B4:5D:50:1F:CF:42,SUGuest,-66,2.462,11,1732312018.8774729
L027,B4:5D:50:1F:CF:43,SU-IoT,-66,2.462,11,1732312018.8774729
L027,70:3A:0E:09:DF:81,eduroam,-81,2.462,11,1732312018.8774729
L027,70:3A:0E:09:DF:82,SUGuest,-81,2.462,11,1732312018.8774729
L027,70:3A:0E:09:DF:83,SU-IoT,-81,2.462,11,1732312018.8774729
L027,B4:5D:50:1F:CF:50,SABANCIUNIV,-72,5.32,12,1732312018.8774729
L027,B4:5D:50:1F:CF:51,eduroam,-71,5.32,12,1732312018.8774729
L027,B4:5D:50:1F:CF:52,SUGuest,-71,5.32,12,1732312018.8774729
L027,9C:8C:D8:CB:9E:30,SABANCIUNIV,-68,5.52,12,1732312018.8774729
L027,9C:8C:D8:CB:9E:31,eduroam,-69,5.52,12,1732312018.8774729
L027,9C:8C:D8:CB:9E:32,SUGuest,-69,5.52,12,1732312018.8774729
L027,B4:5D:50:42:8F:80,SABANCIUNIV,-79,2.437,11,1732312018.8774729
L027,B4:5D:50:42:8F:81,eduroam,-80,2.437,11,1732312018.8774729
L027,C4:71:54:D0:11:71,TurkTelekom_T1171,-81,2.447,6,1732312018.8774729
