Room,Address,ESSID,Signal Level,Frequency,Bit Rate,Timestamp
L030,9C:8C:D8:CB:9E:20,SABANCIUNIV,-72,2.412,11,1732308922.1215296
L030,9C:8C:D8:CB:9E:21,eduroam,-72,2.412,11,1732308922.1215296
L030,9C:8C:D8:CB:9E:22,SUGuest,-72,2.412,11,1732308922.1215296
L030,9C:8C:D8:CB:9E:23,SU-IoT,-72,2.412,11,1732308922.1215296
L030,B4:5D:50:1F:CF:40,SABANCIUNIV,-69,2.462,11,1732308922.1215296
L030,9C:8C:D8:CB:9E:30,SABANCIUNIV,-65,5.52,12,1732308922.1215296
L030,B4:5D:50:1F:CF:41,eduroam,-69,2.462,11,1732308922.1215296
L030,B4:5D:50:1F:CF:42,SUGuest,-69,2.462,11,1732308922.1215296
L030,B4:5D:50:1F:CF:43,SU-IoT,-69,2.462,11,1732308922.1215296
L030,9C:8C:D8:CB:9E:20,SABANCIUNIV,-76,2.412,11,1732308926.3318915
L030,9C:8C:D8:CB:9E:21,eduroam,-76,2.412,11,1732308926.3318915
L030,9C:8C:D8:CB:9E:22,SUGuest,-76,2.412,11,1732308926.3318915
L030,9C:8C:D8:CB:9E:23,SU-IoT,-77,2.412,11,1732308926.3318915
L030,B4:5D:50:1F:CF:40,SABANCIUNIV,-67,2.462,11,1732308926.3318915
L030,9C:8C:D8:CB:9E:30,SABANCIUNIV,-71,5.52,12,1732308926.3318915
L030,B4:5D:50:1F:CF:41,eduroam,-67,2.462,11,1732308926.3318915
L030,B4:5D:50:1F:CF:42,SUGuest,-67,2.462,11,1732308926.3318915
L030,B4:5D:50:1F:CF:43,SU-IoT,-67,2.462,11,1732308926.3318915
L030,B4:5D:50:1F:CF:50,SABANCIUNIV,-63,5.32,12,1732308926.3318915
L030,B4:5D:50:1F:CF:51,eduroam,-63,5.32,12,1732308926.3318915
L030,B4:5D:50:1F:CF:52,SUGuest,-63,5.32,12,1732308926.3318915
L030,9C:8C:D8:CB:9E:31,eduroam,-68,5.52,12,1732308926.3318915
L030,9C:8C:D8:CB:9E:32,SUGuest,-69,5.52,12,1732308926.3318915
L030,9C:8C:D8:CB:9E:20,SABANCIUNIV,-76,2.412,11,1732308930.5259342
L030,9C:8C:D8:CB:9E:21,eduroam,-76,2.412,11,1732308930.5259342
L030,9C:8C:D8:CB:9E:22,SUGuest,-76,2.412,11,1732308930.5259342
L030,9C:8C:D8:CB:9E:23,SU-IoT,-77,2.412,11,1732308930.5259342
L030,B4:5D:50:1F:CF:40,SABANCIUNIV,-62,2.462,11,1732308930.5259342
L030,9C:8C:D8:CB:9E:30,SABANCIUNIV,-70,5.52,12,1732308930.5259342
L030,B4:5D:50:1F:CF:41,eduroam,-61,2.462,11,1732308930.5259342
L030,B4:5D:50:1F:CF:42,SUGuest,-61,2.462,11,1732308930.5259342
L030,B4:5D:50:1F:CF:43,SU-IoT,-61,2.462,11,1732308930.5259342
L030,B4:5D:50:1F:CF:50,SABANCIUNIV,-54,5.32,12,1732308930.5259342
L030,B4:5D:50:1F:CF:51,eduroam,-66,5.32,12,1732308930.5259342
L030,B4:5D:50:1F:CF:52,SUGuest,-66,5.32,12,1732308930.5259342
L030,9C:8C:D8:CB:9E:31,eduroam,-73,5.52,12,1732308930.5259342
L030,9C:8C:D8:CB:9E:32,SUGuest,-71,5.52,12,1732308930.5259342
L030,9C:8C:D8:CB:9E:20,SABANCIUNIV,-76,2.412,11,1732308934.719026
L030,9C:8C:D8:CB:9E:21,eduroam,-78,2.412,11,1732308934.719026
L030,9C:8C:D8:CB:9E:22,SUGuest,-76,2.412,11,1732308934.719026
L030,9C:8C:D8:CB:9E:23,SU-IoT,-77,2.412,11,1732308934.719026
L030,B4:5D:50:1F:CF:40,SABANCIUNIV,-65,2.462,11,1732308934.719026
L030,9C:8C:D8:CB:9E:30,SABANCIUNIV,-69,5.52,12,1732308934.719026
L030,B4:5D:50:1F:CF:41,eduroam,-65,2.462,11,1732308934.719026
L030,B4:5D:50:1F:CF:42,SUGuest,-65,2.462,11,1732308934.719026
L030,B4:5D:50:1F:CF:43,SU-IoT,-60,2.462,11,1732308934.719026
L030,B4:5D:50:1F:CF:50,SABANCIUNIV,-60,5.32,12,1732308934.719026
L030,B4:5D:50:1F:CF:51,eduroam,-68,5.32,12,1732308934.719026
L030,B4:5D:50:1F:CF:52,SUGuest,-68,5.32,12,1732308934.719026
L030,9C:8C:D8:CB:9E:31,eduroam,-70,5.52,12,1732308934.719026
L030,9C:8C:D8:CB:9E:32,SUGuest,-69,5.52,12,1732308934.719026
L030,9C:8C:D8:CB:9E:20,SABANCIUNIV,-76,2.412,11,1732308938.9306667
L030,9C:8C:D8:CB:9E:21,eduroam,-76,2.412,11,1732308938.9306667
L030,9C:8C:D8:CB:9E:22,SUGuest,-76,2.412,11,1732308938.9306667
L030,9C:8C:D8:CB:9E:23,SU-IoT,-75,2.412,11,1732308938.9306667
L030,B4:5D:50:1F:CF:40,SABANCIUNIV,-75,2.462,11,1732308938.9306667
L030,9C:8C:D8:CB:9E:30,SABANCIUNIV,-62,5.52,12,1732308938.9306667
L030,B4:5D:50:1F:CF:41,eduroam,-75,2.462,11,1732308938.9306667
