Room,Address,ESSID,Signal Level,Frequency,Bit Rate,Timestamp
corridoor1,B4:5D:50:29:76:63,SU-IoT,-83,2.462,11,1732305715.0551705
corridoor1,B4:5D:50:29:8B:70,SABANCIUNIV,-88,5.3,12,1732305715.0551705
corridoor1,B4:5D:50:29:8B:71,eduroam,-90,5.3,12,1732305715.0551705
corridoor1,B4:5D:50:29:8B:72,SUGuest,-72,5.3,12,1732305715.0551705
corridoor1,B4:5D:50:42:8E:50,SABANCIUNIV,-87,5.18,12,1732305719.2663052
corridoor1,B4:5D:50:42:8E:52,SUGuest,-84,5.18,12,1732305719.2663052
corridoor1,B4:5D:50:42:8E:51,eduroam,-83,5.18,12,1732305719.2663052
corridoor1,B4:5D:50:42:8E:40,SABANCIUNIV,-70,2.412,11,1732305719.2663052
corridoor1,B4:5D:50:42:8E:42,SUGuest,-70,2.412,11,1732305719.2663052
corridoor1,B4:5D:50:42:8E:41,eduroam,-70,2.412,11,1732305719.2663052
corridoor1,B4:5D:50:42:8E:43,SU-IoT,-70,2.412,11,1732305719.2663052
corridoor1,B4:5D:50:1F:D0:B0,SABANCIUNIV,-90,5.56,12,1732305719.2663052
corridoor1,B4:5D:50:1F:D0:B1,eduroam,-89,5.56,12,1732305719.2663052
corridoor1,B4:5D:50:1F:D0:B2,SUGuest,-90,5.56,12,1732305719.2663052
corridoor1,B4:5D:50:29:76:60,SABANCIUNIV,-83,2.462,11,1732305719.2663052
corridoor1,B4:5D:50:29:76:61,eduroam,-83,2.462,11,1732305719.2663052
corridoor1,B4:5D:50:29:76:62,SUGuest,-83,2.462,11,1732305719.2663052
corridoor1,B4:5D:50:29:76:63,SU-IoT,-83,2.462,11,1732305719.2663052
corridoor1,B4:5D:50:29:8B:70,SABANCIUNIV,-85,5.3,12,1732305719.2663052
corridoor1,B4:5D:50:29:8B:71,eduroam,-85,5.3,12,1732305719.2663052
corridoor1,B4:5D:50:29:8B:72,SUGuest,-85,5.3,12,1732305719.2663052
corridoor1,B4:5D:50:29:8B:61,eduroam,-82,2.437,11,1732305719.2663052
corridoor1,B4:5D:50:29:76:70,SABANCIUNIV,-85,5.3,12,1732305719.2663052
corridoor1,B4:5D:50:29:76:71,eduroam,-87,5.3,12,1732305719.2663052
corridoor1,B4:5D:50:29:76:72,SUGuest,-73,5.3,12,1732305719.2663052
corridoor1,B4:5D:50:42:8E:50,SABANCIUNIV,-87,5.18,12,1732305723.4763694
corridoor1,B4:5D:50:42:8E:52,SUGuest,-72,5.18,12,1732305723.4763694
corridoor1,B4:5D:50:42:8E:51,eduroam,-83,5.18,12,1732305723.4763694
corridoor1,B4:5D:50:42:8E:40,SABANCIUNIV,-76,2.412,11,1732305723.4763694
corridoor1,B4:5D:50:42:8E:42,SUGuest,-75,2.412,11,1732305723.4763694
corridoor1,B4:5D:50:42:8E:41,eduroam,-76,2.412,11,1732305723.4763694
corridoor1,B4:5D:50:42:8E:43,SU-IoT,-76,2.412,11,1732305723.4763694
corridoor1,B4:5D:50:1F:D0:B0,SABANCIUNIV,-90,5.56,12,1732305723.4763694
corridoor1,B4:5D:50:1F:D0:B1,eduroam,-89,5.56,12,1732305723.4763694
corridoor1,B4:5D:50:1F:D0:B2,SUGuest,-90,5.56,12,1732305723.4763694
corridoor1,B4:5D:50:29:76:60,SABANCIUNIV,-83,2.462,11,1732305723.4763694
corridoor1,B4:5D:50:29:76:61,eduroam,-83,2.462,11,1732305723.4763694
corridoor1,B4:5D:50:29:76:62,SUGuest,-83,2.462,11,1732305723.4763694
corridoor1,B4:5D:50:29:76:63,SU-IoT,-83,2.462,11,1732305723.4763694
corridoor1,B4:5D:50:29:8B:70,SABANCIUNIV,-77,5.3,12,1732305723.4763694
corridoor1,B4:5D:50:29:8B:71,eduroam,-69,5.3,12,1732305723.4763694
corridoor1,B4:5D:50:29:8B:72,SUGuest,-69,5.3,12,1732305723.4763694
corridoor1,B4:5D:50:29:8B:61,eduroam,-82,2.437,11,1732305723.4763694
corridoor1,B4:5D:50:29:76:70,SABANCIUNIV,-78,5.3,12,1732305723.4763694
corridoor1,B4:5D:50:29:76:71,eduroam,-68,5.3,12,1732305723.4763694
corridoor1,B4:5D:50:29:76:72,SUGuest,-70,5.3,12,1732305723.4763694
corridoor1,B4:5D:50:42:8E:50,SABANCIUNIV,-88,5.18,12,1732305727.6870477
corridoor1,B4:5D:50:42:8E:52,SUGuest,-71,5.18,12,1732305727.6870477
corridoor1,B4:5D:50:42:8E:51,eduroam,-81,5.18,12,1732305727.6870477
corridoor1,B4:5D:50:42:8E:40,SABANCIUNIV,-76,2.412,11,1732305727.6870477
corridoor1,B4:5D:50:42:8E:42,SUGuest,-75,2.412,11,1732305727.6870477
corridoor1,B4:5D:50:42:8E:41,eduroam,-76,2.412,11,1732305727.6870477
corridoor1,B4:5D:50:42:8E:43,SU-IoT,-76,2.412,11,1732305727.6870477
corridoor1,B4:5D:50:1F:D0:B0,SABANCIUNIV,-90,5.56,12,1732305727.6870477
corridoor1,B4:5D:50:1F:D0:B1,eduroam,-89,5.56,12,1732305727.6870477
corridoor1,B4:5D:50:1F:D0:B2,SUGuest,-90,5.56,12,1732305727.6870477
corridoor1,B4:5D:50:29:76:60,SABANCIUNIV,-81,2.462,11,1732305727.6870477
corridoor1,B4:5D:50:29:76:61,eduroam,-84,2.462,11,1732305727.6870477
corridoor1,B4:5D:50:29:76:62,SUGuest,-85,2.462,11,1732305727.6870477
corridoor1,B4:5D:50:29:76:63,SU-IoT,-85,2.462,11,1732305727.6870477
corridoor1,B4:5D:50:29:8B:70,SABANCIUNIV,-74,5.3,12,1732305727.6870477
corridoor1,B4:5D:50:29:8B:71,eduroam,-69,5.3,12,1732305727.6870477
corridoor1,B4:5D:50:29:8B:72,SUGuest,-74,5.3,12,1732305727.6870477
corridoor1,B4:5D:50:29:8B:61,eduroam,-75,2.437,11,1732305727.6870477
corridoor1,B4:5D:50:29:76:70,SABANCIUNIV,-73,5.3,12,1732305727.6870477
corridoor1,B4:5D:50:29:76:71,eduroam,-70,5.3,12,1732305727.6870477
corridoor1,B4:5D:50:29:76:72,SUGuest,-70,5.3,12,1732305727.6870477
corridoor1,B4:5D:50:29:8B:60,SABANCIUNIV,-74,2.437,11,1732305727.6870477
corridoor1,B4:5D:50:29:8B:62,SUGuest,-74,2.437,11,1732305727.6870477
corridoor1,B4:5D:50:29:8B:63,SU-IoT,-75,2.437,11,1732305727.6870477
corridoor1,B4:5D:50:42:8E:50,SABANCIUNIV,-82,5.18,12,1732305731.89685
corridoor1,B4:5D:50:42:8E:52,SUGuest,-70,5.18,12,1732305731.89685
corridoor1,B4:5D:50:42:8E:51,eduroam,-79,5.18,12,1732305731.89685
corridoor1,B4:5D:50:42:8E:40,SABANCIUNIV,-78,2.412,11,1732305731.89685
corridoor1,B4:5D:50:42:8E:42,SUGuest,-78,2.412,11,1732305731.89685
corridoor1,B4:5D:50:42:8E:41,eduroam,-78,2.412,11,1732305731.89685
corridoor1,B4:5D:50:42:8E:43,SU-IoT,-78,2.412,11,1732305731.89685
corridoor1,B4:5D:50:1F:D0:B0,SABANCIUNIV,-90,5.56,12,1732305731.89685
corridoor1,B4:5D:50:1F:D0:B1,eduroam,-89,5.56,12,1732305731.89685
corridoor1,B4:5D:50:1F:D0:B2,SUGuest,-90,5.56,12,1732305731.89685
corridoor1,B4:5D:50:29:76:60,SABANCIUNIV,-81,2.462,11,1732305731.89685
corridoor1,B4:5D:50:29:76:61,eduroam,-83,2.462,11,1732305731.89685
corridoor1,B4:5D:50:29:76:62,SUGuest,-85,2.462,11,1732305731.89685
corridoor1,B4:5D:50:29:76:63,SU-IoT,-85,2.462,11,1732305731.89685
corridoor1,B4:5D:50:29:8B:70,SABANCIUNIV,-85,5.3,12,1732305731.89685
corridoor1,B4:5D:50:29:8B:71,eduroam,-84,5.3,12,1732305731.89685
corridoor1,B4:5D:50:29:8B:72,SUGuest,-86,5.3,12,1732305731.89685
corridoor1,B4:5D:50:29:8B:61,eduroam,-77,2.437,11,1732305731.89685
corridoor1,B4:5D:50:29:76:70,SABANCIUNIV,-82,5.3,12,1732305731.89685
corridoor1,B4:5D:50:29:76:71,eduroam,-82,5.3,12,1732305731.89685
corridoor1,B4:5D:50:29:76:72,SUGuest,-82,5.3,12,1732305731.89685
corridoor1,B4:5D:50:29:8B:60,SABANCIUNIV,-74,2.437,11,1732305731.89685
corridoor1,B4:5D:50:29:8B:62,SUGuest,-78,2.437,11,1732305731.89685
corridoor1,B4:5D:50:29:8B:63,SU-IoT,-78,2.437,11,1732305731.89685
corridoor1,B4:5D:50:42:8E:50,SABANCIUNIV,-75,5.18,12,1732305736.1081872
corridoor1,B4:5D:50:42:8E:52,SUGuest,-68,5.18,12,1732305736.1081872
corridoor1,B4:5D:50:42:8E:51,eduroam,-83,5.18,12,1732305736.1081872
corridoor1,B4:5D:50:42:8E:40,SABANCIUNIV,-78,2.412,11,1732305736.1081872
corridoor1,B4:5D:50:42:8E:42,SUGuest,-78,2.412,11,1732305736.1081872
corridoor1,B4:5D:50:42:8E:41,eduroam,-78,2.412,11,1732305736.1081872
corridoor1,B4:5D:50:42:8E:43,SU-IoT,-78,2.412,11,1732305736.1081872
corridoor1,B4:5D:50:1F:D0:B0,SABANCIUNIV,-90,5.56,12,1732305736.1081872
corridoor1,B4:5D:50:1F:D0:B1,eduroam,-89,5.56,12,1732305736.1081872
corridoor1,B4:5D:50:1F:D0:B2,SUGuest,-90,5.56,12,1732305736.1081872
corridoor1,B4:5D:50:29:76:60,SABANCIUNIV,-81,2.462,11,1732305736.1081872
corridoor1,B4:5D:50:29:76:61,eduroam,-81,2.462,11,1732305736.1081872
corridoor1,B4:5D:50:29:76:62,SUGuest,-81,2.462,11,1732305736.1081872
corridoor1,B4:5D:50:29:76:63,SU-IoT,-81,2.462,11,1732305736.1081872
corridoor1,B4:5D:50:29:8B:70,SABANCIUNIV,-85,5.3,12,1732305736.1081872
corridoor1,B4:5D:50:29:8B:71,eduroam,-84,5.3,12,1732305736.1081872
corridoor1,B4:5D:50:29:8B:72,SUGuest,-86,5.3,12,1732305736.1081872
corridoor1,B4:5D:50:29:8B:61,eduroam,-77,2.437,11,1732305736.1081872
corridoor1,B4:5D:50:29:76:70,SABANCIUNIV,-86,5.3,12,1732305736.1081872
corridoor1,B4:5D:50:29:76:71,eduroam,-71,5.3,12,1732305736.1081872
corridoor1,B4:5D:50:29:76:72,SUGuest,-87,5.3,12,1732305736.1081872
corridoor1,B4:5D:50:29:8B:60,SABANCIUNIV,-74,2.437,11,1732305736.1081872
corridoor1,B4:5D:50:29:8B:62,SUGuest,-78,2.437,11,1732305736.1081872
corridoor1,B4:5D:50:29:8B:63,SU-IoT,-78,2.437,11,1732305736.1081872
corridoor1,B4:5D:50:42:8E:50,SABANCIUNIV,-59,5.18,12,1732305740.3233488
corridoor1,B4:5D:50:42:8E:52,SUGuest,-76,5.18,12,1732305740.3233488
corridoor1,B4:5D:50:42:8E:51,eduroam,-75,5.18,12,1732305740.3233488
corridoor1,B4:5D:50:42:8E:40,SABANCIUNIV,-70,2.412,11,1732305740.3233488
corridoor1,B4:5D:50:42:8E:42,SUGuest,-70,2.412,11,1732305740.3233488
corridoor1,B4:5D:50:42:8E:41,eduroam,-70,2.412,11,1732305740.3233488
corridoor1,B4:5D:50:42:8E:43,SU-IoT,-70,2.412,11,1732305740.3233488
corridoor1,B4:5D:50:1F:D0:B0,SABANCIUNIV,-91,5.56,12,1732305740.3233488
corridoor1,B4:5D:50:1F:D0:B1,eduroam,-90,5.56,12,1732305740.3233488
corridoor1,B4:5D:50:1F:D0:B2,SUGuest,-90,5.56,12,1732305740.3233488
corridoor1,B4:5D:50:29:76:60,SABANCIUNIV,-82,2.462,11,1732305740.3233488
corridoor1,B4:5D:50:29:76:61,eduroam,-81,2.462,11,1732305740.3233488
corridoor1,B4:5D:50:29:76:62,SUGuest,-82,2.462,11,1732305740.3233488
corridoor1,B4:5D:50:29:76:63,SU-IoT,-81,2.462,11,1732305740.3233488
corridoor1,B4:5D:50:29:8B:70,SABANCIUNIV,-85,5.3,12,1732305740.3233488
corridoor1,B4:5D:50:29:8B:71,eduroam,-84,5.3,12,1732305740.3233488
corridoor1,B4:5D:50:29:8B:72,SUGuest,-86,5.3,12,1732305740.3233488
corridoor1,B4:5D:50:29:8B:61,eduroam,-77,2.437,11,1732305740.3233488
corridoor1,B4:5D:50:29:76:70,SABANCIUNIV,-91,5.3,12,1732305740.3233488
corridoor1,B4:5D:50:29:76:71,eduroam,-93,5.3,12,1732305740.3233488
corridoor1,B4:5D:50:29:76:72,SUGuest,-91,5.3,12,1732305740.3233488
corridoor1,B4:5D:50:29:8B:60,SABANCIUNIV,-74,2.437,11,1732305740.3233488
corridoor1,B4:5D:50:29:8B:62,SUGuest,-78,2.437,11,1732305740.3233488
corridoor1,B4:5D:50:29:8B:63,SU-IoT,-78,2.437,11,1732305740.3233488
corridoor1,B4:5D:50:42:8E:50,SABANCIUNIV,-59,5.18,12,1732305744.5369647
corridoor1,B4:5D:50:42:8E:52,SUGuest,-69,5.18,12,1732305744.5369647
corridoor1,B4:5D:50:42:8E:51,eduroam,-63,5.18,12,1732305744.5369647
corridoor1,B4:5D:50:42:8E:40,SABANCIUNIV,-53,2.412,11,1732305744.5369647
corridoor1,B4:5D:50:42:8E:42,SUGuest,-53,2.412,11,1732305744.5369647
corridoor1,B4:5D:50:42:8E:41,eduroam,-53,2.412,11,1732305744.5369647
corridoor1,B4:5D:50:42:8E:43,SU-IoT,-53,2.412,11,1732305744.5369647
corridoor1,B4:5D:50:1F:D0:B0,SABANCIUNIV,-91,5.56,12,1732305744.5369647
corridoor1,B4:5D:50:1F:D0:B1,eduroam,-90,5.56,12,1732305744.5369647
corridoor1,B4:5D:50:1F:D0:B2,SUGuest,-90,5.56,12,1732305744.5369647
corridoor1,B4:5D:50:29:76:60,SABANCIUNIV,-80,2.462,11,1732305744.5369647
corridoor1,B4:5D:50:29:76:61,eduroam,-81,2.462,11,1732305744.5369647
corridoor1,B4:5D:50:29:76:62,SUGuest,-80,2.462,11,1732305744.5369647
corridoor1,B4:5D:50:29:76:63,SU-IoT,-81,2.462,11,1732305744.5369647
corridoor1,B4:5D:50:29:8B:70,SABANCIUNIV,-85,5.3,12,1732305744.5369647
corridoor1,B4:5D:50:29:8B:71,eduroam,-84,5.3,12,1732305744.5369647
corridoor1,B4:5D:50:29:8B:72,SUGuest,-86,5.3,12,1732305744.5369647
corridoor1,B4:5D:50:29:8B:61,eduroam,-81,2.437,11,1732305744.5369647
corridoor1,B4:5D:50:29:76:70,SABANCIUNIV,-91,5.3,12,1732305744.5369647
corridoor1,B4:5D:50:29:76:71,eduroam,-93,5.3,12,1732305744.5369647
corridoor1,B4:5D:50:29:76:72,SUGuest,-91,5.3,12,1732305744.5369647
corridoor1,B4:5D:50:29:8B:60,SABANCIUNIV,-81,2.437,11,1732305744.5369647
corridoor1,B4:5D:50:29:8B:62,SUGuest,-78,2.437,11,1732305744.5369647
corridoor1,B4:5D:50:29:8B:63,SU-IoT,-78,2.437,11,1732305744.5369647
corridoor1,B4:5D:50:29:96:30,SABANCIUNIV,-93,5.52,12,1732305744.5369647
corridoor1,B4:5D:50:42:8E:50,SABANCIUNIV,-47,5.18,12,1732305748.8455772
corridoor1,B4:5D:50:42:8E:52,SUGuest,-53,5.18,12,1732305748.8455772
corridoor1,B4:5D:50:42:8E:51,eduroam,-53,5.18,12,1732305748.8455772
corridoor1,B4:5D:50:42:8E:40,SABANCIUNIV,-56,2.412,11,1732305748.8455772
corridoor1,B4:5D:50:42:8E:42,SUGuest,-56,2.412,11,1732305748.8455772
corridoor1,B4:5D:50:42:8E:41,eduroam,-56,2.412,11,1732305748.8455772
corridoor1,B4:5D:50:42:8E:43,SU-IoT,-56,2.412,11,1732305748.8455772
corridoor1,B4:5D:50:1F:D0:B0,SABANCIUNIV,-91,5.56,12,1732305748.8455772
corridoor1,B4:5D:50:1F:D0:B1,eduroam,-90,5.56,12,1732305748.8455772
corridoor1,B4:5D:50:1F:D0:B2,SUGuest,-90,5.56,12,1732305748.8455772
corridoor1,B4:5D:50:29:76:60,SABANCIUNIV,-80,2.462,11,1732305748.8455772
corridoor1,B4:5D:50:29:76:61,eduroam,-81,2.462,11,1732305748.8455772
corridoor1,B4:5D:50:29:76:62,SUGuest,-80,2.462,11,1732305748.8455772
corridoor1,B4:5D:50:29:76:63,SU-IoT,-81,2.462,11,1732305748.8455772
corridoor1,B4:5D:50:29:8B:70,SABANCIUNIV,-85,5.3,12,1732305748.8455772
corridoor1,B4:5D:50:29:8B:71,eduroam,-84,5.3,12,1732305748.8455772
corridoor1,B4:5D:50:29:8B:72,SUGuest,-86,5.3,12,1732305748.8455772
corridoor1,B4:5D:50:29:8B:61,eduroam,-81,2.437,11,1732305748.8455772
corridoor1,B4:5D:50:29:76:70,SABANCIUNIV,-91,5.3,12,1732305748.8455772
corridoor1,B4:5D:50:29:76:71,eduroam,-93,5.3,12,1732305748.8455772
corridoor1,B4:5D:50:29:76:72,SUGuest,-91,5.3,12,1732305748.8455772
corridoor1,B4:5D:50:29:8B:60,SABANCIUNIV,-83,2.437,11,1732305748.8455772
corridoor1,B4:5D:50:29:8B:62,SUGuest,-82,2.437,11,1732305748.8455772
corridoor1,B4:5D:50:29:8B:63,SU-IoT,-78,2.437,11,1732305748.8455772
corridoor1,B4:5D:50:29:96:30,SABANCIUNIV,-93,5.52,12,1732305748.8455772
corridoor1,B4:5D:50:42:8E:50,SABANCIUNIV,-59,5.18,12,1732305753.0574331
corridoor1,B4:5D:50:42:8E:52,SUGuest,-53,5.18,12,1732305753.0574331
corridoor1,B4:5D:50:42:8E:51,eduroam,-62,5.18,12,1732305753.0574331
corridoor1,B4:5D:50:42:8E:40,SABANCIUNIV,-60,2.412,11,1732305753.0574331
corridoor1,B4:5D:50:42:8E:42,SUGuest,-60,2.412,11,1732305753.0574331
corridoor1,B4:5D:50:42:8E:41,eduroam,-60,2.412,11,1732305753.0574331
corridoor1,B4:5D:50:42:8E:43,SU-IoT,-59,2.412,11,1732305753.0574331
corridoor1,B4:5D:50:1F:D0:B0,SABANCIUNIV,-87,5.56,12,1732305753.0574331
corridoor1,B4:5D:50:1F:D0:B1,eduroam,-88,5.56,12,1732305753.0574331
corridoor1,B4:5D:50:1F:D0:B2,SUGuest,-88,5.56,12,1732305753.0574331
corridoor1,B4:5D:50:29:76:60,SABANCIUNIV,-81,2.462,11,1732305753.0574331
corridoor1,B4:5D:50:29:76:61,eduroam,-79,2.462,11,1732305753.0574331
corridoor1,B4:5D:50:29:76:62,SUGuest,-80,2.462,11,1732305753.0574331
corridoor1,B4:5D:50:29:76:63,SU-IoT,-80,2.462,11,1732305753.0574331
corridoor1,B4:5D:50:29:8B:70,SABANCIUNIV,-85,5.3,12,1732305753.0574331
corridoor1,B4:5D:50:29:8B:71,eduroam,-84,5.3,12,1732305753.0574331
corridoor1,B4:5D:50:29:8B:72,SUGuest,-86,5.3,12,1732305753.0574331
corridoor1,B4:5D:50:29:8B:61,eduroam,-81,2.437,11,1732305753.0574331
corridoor1,B4:5D:50:29:76:70,SABANCIUNIV,-91,5.3,12,1732305753.0574331
corridoor1,B4:5D:50:29:76:71,eduroam,-93,5.3,12,1732305753.0574331
corridoor1,B4:5D:50:29:76:72,SUGuest,-91,5.3,12,1732305753.0574331
corridoor1,B4:5D:50:29:8B:60,SABANCIUNIV,-83,2.437,11,1732305753.0574331
corridoor1,B4:5D:50:29:8B:62,SUGuest,-82,2.437,11,1732305753.0574331
corridoor1,B4:5D:50:29:8B:63,SU-IoT,-78,2.437,11,1732305753.0574331
corridoor1,B4:5D:50:29:96:30,SABANCIUNIV,-93,5.52,12,1732305753.0574331
corridoor1,B4:5D:50:42:8E:50,SABANCIUNIV,-77,5.18,12,1732305757.2674098
corridoor1,B4:5D:50:42:8E:52,SUGuest,-70,5.18,12,1732305757.2674098
corridoor1,B4:5D:50:42:8E:51,eduroam,-66,5.18,12,1732305757.2674098
corridoor1,B4:5D:50:42:8E:40,SABANCIUNIV,-73,2.412,11,1732305757.2674098
corridoor1,B4:5D:50:42:8E:42,SUGuest,-73,2.412,11,1732305757.2674098
corridoor1,B4:5D:50:42:8E:41,eduroam,-72,2.412,11,1732305757.2674098
corridoor1,B4:5D:50:42:8E:43,SU-IoT,-73,2.412,11,1732305757.2674098
corridoor1,B4:5D:50:1F:D0:B0,SABANCIUNIV,-87,5.56,12,1732305757.2674098
corridoor1,B4:5D:50:1F:D0:B1,eduroam,-88,5.56,12,1732305757.2674098
corridoor1,B4:5D:50:1F:D0:B2,SUGuest,-88,5.56,12,1732305757.2674098
corridoor1,B4:5D:50:29:76:60,SABANCIUNIV,-81,2.462,11,1732305757.2674098
corridoor1,B4:5D:50:29:76:61,eduroam,-79,2.462,11,1732305757.2674098
corridoor1,B4:5D:50:29:76:62,SUGuest,-80,2.462,11,1732305757.2674098
corridoor1,B4:5D:50:29:76:63,SU-IoT,-80,2.462,11,1732305757.2674098
corridoor1,B4:5D:50:29:8B:70,SABANCIUNIV,-90,5.3,12,1732305757.2674098
corridoor1,B4:5D:50:29:8B:71,eduroam,-88,5.3,12,1732305757.2674098
corridoor1,B4:5D:50:29:8B:72,SUGuest,-69,5.3,12,1732305757.2674098
corridoor1,B4:5D:50:29:8B:61,eduroam,-81,2.437,11,1732305757.2674098
corridoor1,B4:5D:50:29:76:70,SABANCIUNIV,-87,5.3,12,1732305757.2674098
corridoor1,B4:5D:50:29:76:71,eduroam,-69,5.3,12,1732305757.2674098
corridoor1,B4:5D:50:29:76:72,SUGuest,-88,5.3,12,1732305757.2674098
corridoor1,B4:5D:50:29:8B:60,SABANCIUNIV,-83,2.437,11,1732305757.2674098
corridoor1,B4:5D:50:29:8B:62,SUGuest,-82,2.437,11,1732305757.2674098
corridoor1,B4:5D:50:29:8B:63,SU-IoT,-78,2.437,11,1732305757.2674098
corridoor1,B4:5D:50:29:96:30,SABANCIUNIV,-93,5.52,12,1732305757.2674098
corridoor1,B4:5D:50:42:8E:50,SABANCIUNIV,-82,5.18,12,1732305761.4785697
corridoor1,B4:5D:50:42:8E:52,SUGuest,-83,5.18,12,1732305761.4785697
corridoor1,B4:5D:50:42:8E:51,eduroam,-82,5.18,12,1732305761.4785697
corridoor1,B4:5D:50:42:8E:40,SABANCIUNIV,-73,2.412,11,1732305761.4785697
corridoor1,B4:5D:50:42:8E:42,SUGuest,-73,2.412,11,1732305761.4785697
corridoor1,B4:5D:50:42:8E:41,eduroam,-72,2.412,11,1732305761.4785697
corridoor1,B4:5D:50:42:8E:43,SU-IoT,-72,2.412,11,1732305761.4785697
corridoor1,B4:5D:50:1F:D0:B0,SABANCIUNIV,-87,5.56,12,1732305761.4785697
corridoor1,B4:5D:50:1F:D0:B1,eduroam,-88,5.56,12,1732305761.4785697
corridoor1,B4:5D:50:1F:D0:B2,SUGuest,-88,5.56,12,1732305761.4785697
corridoor1,B4:5D:50:29:76:60,SABANCIUNIV,-84,2.462,11,1732305761.4785697
corridoor1,B4:5D:50:29:76:61,eduroam,-79,2.462,11,1732305761.4785697
corridoor1,B4:5D:50:29:76:62,SUGuest,-84,2.462,11,1732305761.4785697
corridoor1,B4:5D:50:29:76:63,SU-IoT,-80,2.462,11,1732305761.4785697
corridoor1,B4:5D:50:29:8B:70,SABANCIUNIV,-86,5.3,12,1732305761.4785697
corridoor1,B4:5D:50:29:8B:71,eduroam,-86,5.3,12,1732305761.4785697
corridoor1,B4:5D:50:29:8B:72,SUGuest,-72,5.3,12,1732305761.4785697
corridoor1,B4:5D:50:29:8B:61,eduroam,-81,2.437,11,1732305761.4785697
corridoor1,B4:5D:50:29:76:70,SABANCIUNIV,-87,5.3,12,1732305761.4785697
corridoor1,B4:5D:50:29:76:71,eduroam,-71,5.3,12,1732305761.4785697
corridoor1,B4:5D:50:29:76:72,SUGuest,-88,5.3,12,1732305761.4785697
corridoor1,B4:5D:50:29:8B:60,SABANCIUNIV,-83,2.437,11,1732305761.4785697
corridoor1,B4:5D:50:29:8B:62,SUGuest,-82,2.437,11,1732305761.4785697
corridoor1,B4:5D:50:29:96:30,SABANCIUNIV,-93,5.52,12,1732305761.4785697
corridoor1,B4:5D:50:42:8E:50,SABANCIUNIV,-76,5.18,12,1732305765.7900727
corridoor1,B4:5D:50:42:8E:52,SUGuest,-83,5.18,12,1732305765.7900727
corridoor1,B4:5D:50:42:8E:51,eduroam,-84,5.18,12,1732305765.7900727
corridoor1,B4:5D:50:42:8E:40,SABANCIUNIV,-76,2.412,11,1732305765.7900727
corridoor1,B4:5D:50:42:8E:42,SUGuest,-76,2.412,11,1732305765.7900727
corridoor1,B4:5D:50:42:8E:41,eduroam,-76,2.412,11,1732305765.7900727
corridoor1,B4:5D:50:42:8E:43,SU-IoT,-76,2.412,11,1732305765.7900727
corridoor1,B4:5D:50:1F:D0:B0,SABANCIUNIV,-87,5.56,12,1732305765.7900727
corridoor1,B4:5D:50:1F:D0:B1,eduroam,-88,5.56,12,1732305765.7900727
corridoor1,B4:5D:50:1F:D0:B2,SUGuest,-88,5.56,12,1732305765.7900727
corridoor1,B4:5D:50:29:76:60,SABANCIUNIV,-82,2.462,11,1732305765.7900727
corridoor1,B4:5D:50:29:76:61,eduroam,-82,2.462,11,1732305765.7900727
