Room,Address,ESSID,Signal Level,Frequency,Bit Rate,Timestamp
L029,B4:5D:50:42:7C:02,SUGuest,-80,2.437,11,1732309931.5557938
L029,B4:5D:50:42:7C:03,SU-IoT,-80,2.437,11,1732309931.5557938
L029,B4:5D:50:1F:CF:50,SABANCIUNIV,-62,5.32,12,1732309931.5557938
L029,B4:5D:50:1F:CF:51,eduroam,-62,5.32,12,1732309931.5557938
L029,B4:5D:50:1F:CF:52,SUGuest,-62,5.32,12,1732309931.5557938
L029,9C:8C:D8:CB:9E:30,SABANCIUNIV,-79,5.52,12,1732309931.5557938
L029,9C:8C:D8:CB:9E:31,eduroam,-71,5.52,12,1732309931.5557938
L029,9C:8C:D8:CB:9E:32,SUGuest,-80,5.52,12,1732309931.5557938
L029,9C:8C:D8:CB:9E:20,SABANCIUNIV,-81,2.412,11,1732309935.7690802
L029,9C:8C:D8:CB:9E:21,eduroam,-80,2.412,11,1732309935.7690802
L029,9C:8C:D8:CB:9E:22,SUGuest,-81,2.412,11,1732309935.7690802
L029,9C:8C:D8:CB:9E:23,SU-IoT,-80,2.412,11,1732309935.7690802
L029,B4:5D:50:1F:CF:40,SABANCIUNIV,-71,2.462,11,1732309935.7690802
L029,B4:5D:50:1F:CF:41,eduroam,-67,2.462,11,1732309935.7690802
L029,B4:5D:50:1F:CF:42,SUGuest,-66,2.462,11,1732309935.7690802
L029,B4:5D:50:1F:CF:43,SU-IoT,-67,2.462,11,1732309935.7690802
L029,B4:5D:50:42:7C:00,SABANCIUNIV,-80,2.437,11,1732309935.7690802
L029,B4:5D:50:42:7C:01,eduroam,-80,2.437,11,1732309935.7690802
L029,B4:5D:50:42:7C:02,SUGuest,-80,2.437,11,1732309935.7690802
L029,B4:5D:50:42:7C:03,SU-IoT,-80,2.437,11,1732309935.7690802
L029,B4:5D:50:1F:CF:50,SABANCIUNIV,-71,5.32,12,1732309935.7690802
L029,B4:5D:50:1F:CF:51,eduroam,-71,5.32,12,1732309935.7690802
L029,B4:5D:50:1F:CF:52,SUGuest,-71,5.32,12,1732309935.7690802
L029,9C:8C:D8:CB:9E:30,SABANCIUNIV,-79,5.52,12,1732309935.7690802
L029,9C:8C:D8:CB:9E:31,eduroam,-71,5.52,12,1732309935.7690802
L029,9C:8C:D8:CB:9E:32,SUGuest,-80,5.52,12,1732309935.7690802
L029,9C:8C:D8:CB:9E:20,SABANCIUNIV,-81,2.412,11,1732309943.9963593
L029,9C:8C:D8:CB:9E:21,eduroam,-81,2.412,11,1732309943.9963593
L029,9C:8C:D8:CB:9E:22,SUGuest,-80,2.412,11,1732309943.9963593
L029,9C:8C:D8:CB:9E:23,SU-IoT,-81,2.412,11,1732309943.9963593
L029,B4:5D:50:1F:CF:40,SABANCIUNIV,-72,2.462,11,1732309943.9963593
L029,B4:5D:50:1F:CF:41,eduroam,-66,2.462,11,1732309943.9963593
L029,B4:5D:50:1F:CF:42,SUGuest,-66,2.462,11,1732309943.9963593
L029,B4:5D:50:1F:CF:43,SU-IoT,-66,2.462,11,1732309943.9963593
L029,B4:5D:50:1F:CF:50,SABANCIUNIV,-71,5.32,12,1732309943.9963593
L029,B4:5D:50:1F:CF:51,eduroam,-69,5.32,12,1732309943.9963593
L029,B4:5D:50:1F:CF:52,SUGuest,-69,5.32,12,1732309943.9963593
L029,9C:8C:D8:CB:9E:30,SABANCIUNIV,-85,5.52,12,1732309943.9963593
L029,9C:8C:D8:CB:9E:31,eduroam,-85,5.52,12,1732309943.9963593
L029,9C:8C:D8:CB:9E:32,SUGuest,-69,5.52,12,1732309943.9963593
L029,9C:8C:D8:CB:9E:20,SABANCIUNIV,-80,2.412,11,1732309948.2053943
L029,9C:8C:D8:CB:9E:21,eduroam,-80,2.412,11,1732309948.2053943
L029,9C:8C:D8:CB:9E:22,SUGuest,-80,2.412,11,1732309948.2053943
L029,9C:8C:D8:CB:9E:23,SU-IoT,-79,2.412,11,1732309948.2053943
L029,B4:5D:50:1F:CF:40,SABANCIUNIV,-70,2.462,11,1732309948.2053943
L029,B4:5D:50:1F:CF:41,eduroam,-66,2.462,11,1732309948.2053943
L029,B4:5D:50:1F:CF:42,SUGuest,-66,2.462,11,1732309948.2053943
L029,B4:5D:50:1F:CF:43,SU-IoT,-66,2.462,11,1732309948.2053943
L029,B4:5D:50:1F:CF:50,SABANCIUNIV,-76,5.32,12,1732309948.2053943
L029,B4:5D:50:1F:CF:51,eduroam,-69,5.32,12,1732309948.2053943
L029,B4:5D:50:1F:CF:52,SUGuest,-69,5.32,12,1732309948.2053943
L029,9C:8C:D8:CB:9E:30,SABANCIUNIV,-84,5.52,12,1732309948.2053943
L029,9C:8C:D8:CB:9E:31,eduroam,-84,5.52,12,1732309948.2053943
L029,9C:8C:D8:CB:9E:32,SUGuest,-84,5.52,12,1732309948.2053943
L029,9C:8C:D8:CB:9E:20,SABANCIUNIV,-80,2.412,11,1732309952.416217
L029,9C:8C:D8:CB:9E:21,eduroam,-80,2.412,11,1732309952.416217
L029,9C:8C:D8:CB:9E:22,SUGuest,-80,2.412,11,1732309952.416217
L029,9C:8C:D8:CB:9E:23,SU-IoT,-79,2.412,11,1732309952.416217
L029,B4:5D:50:1F:CF:40,SABANCIUNIV,-76,2.462,11,1732309952.416217
L029,B4:5D:50:1F:CF:41,eduroam,-68,2.462,11,1732309952.416217
L029,B4:5D:50:1F:CF:42,SUGuest,-68,2.462,11,1732309952.416217
L029,B4:5D:50:1F:CF:43,SU-IoT,-68,2.462,11,1732309952.416217
L029,B4:5D:50:1F:CF:50,SABANCIUNIV,-77,5.32,12,1732309952.416217
L029,B4:5D:50:1F:CF:51,eduroam,-77,5.32,12,1732309952.416217
L029,B4:5D:50:1F:CF:52,SUGuest,-76,5.32,12,1732309952.416217
L029,9C:8C:D8:CB:9E:30,SABANCIUNIV,-84,5.52,12,1732309952.416217
L029,9C:8C:D8:CB:9E:31,eduroam,-84,5.52,12,1732309952.416217
L029,9C:8C:D8:CB:9E:32,SUGuest,-84,5.52,12,1732309952.416217
L029,9C:8C:D8:CB:9E:20,SABANCIUNIV,-80,2.412,11,1732309956.6273284
L029,9C:8C:D8:CB:9E:21,eduroam,-80,2.412,11,1732309956.6273284
L029,9C:8C:D8:CB:9E:22,SUGuest,-80,2.412,11,1732309956.6273284
L029,9C:8C:D8:CB:9E:23,SU-IoT,-79,2.412,11,1732309956.6273284
L029,B4:5D:50:1F:CF:40,SABANCIUNIV,-71,2.462,11,1732309956.6273284
L029,B4:5D:50:1F:CF:41,eduroam,-70,2.462,11,1732309956.6273284
L029,B4:5D:50:1F:CF:42,SUGuest,-70,2.462,11,1732309956.6273284
L029,B4:5D:50:1F:CF:43,SU-IoT,-70,2.462,11,1732309956.6273284
L029,B4:5D:50:1F:CF:50,SABANCIUNIV,-71,5.32,12,1732309956.6273284
L029,B4:5D:50:1F:CF:51,eduroam,-71,5.32,12,1732309956.6273284
L029,B4:5D:50:1F:CF:52,SUGuest,-76,5.32,12,1732309956.6273284
L029,9C:8C:D8:CB:9E:30,SABANCIUNIV,-84,5.52,12,1732309956.6273284
L029,9C:8C:D8:CB:9E:31,eduroam,-84,5.52,12,1732309956.6273284
L029,9C:8C:D8:CB:9E:32,SUGuest,-84,5.52,12,1732309956.6273284
L029,9C:8C:D8:CB:9E:20,SABANCIUNIV,-80,2.412,11,1732309960.8392148
L029,9C:8C:D8:CB:9E:21,eduroam,-80,2.412,11,1732309960.8392148
L029,9C:8C:D8:CB:9E:22,SUGuest,-80,2.412,11,1732309960.8392148
L029,9C:8C:D8:CB:9E:23,SU-IoT,-79,2.412,11,1732309960.8392148
L029,B4:5D:50:1F:CF:40,SABANCIUNIV,-62,2.462,11,1732309960.8392148
L029,B4:5D:50:1F:CF:41,eduroam,-62,2.462,11,1732309960.8392148
L029,B4:5D:50:1F:CF:42,SUGuest,-62,2.462,11,1732309960.8392148
L029,B4:5D:50:1F:CF:43,SU-IoT,-62,2.462,11,1732309960.8392148
L029,B4:5D:50:1F:CF:50,SABANCIUNIV,-60,5.32,12,1732309960.8392148
L029,B4:5D:50:1F:CF:51,eduroam,-60,5.32,12,1732309960.8392148
L029,B4:5D:50:1F:CF:52,SUGuest,-60,5.32,12,1732309960.8392148
L029,9C:8C:D8:CB:9E:30,SABANCIUNIV,-73,5.52,12,1732309960.8392148
L029,9C:8C:D8:CB:9E:31,eduroam,-84,5.52,12,1732309960.8392148
L029,9C:8C:D8:CB:9E:32,SUGuest,-73,5.52,12,1732309960.8392148
L029,9C:8C:D8:CB:9E:20,SABANCIUNIV,-81,2.412,11,1732309965.033946
L029,9C:8C:D8:CB:9E:21,eduroam,-81,2.412,11,1732309965.033946
L029,9C:8C:D8:CB:9E:22,SUGuest,-80,2.412,11,1732309965.033946
L029,9C:8C:D8:CB:9E:23,SU-IoT,-79,2.412,11,1732309965.033946
L029,B4:5D:50:1F:CF:40,SABANCIUNIV,-64,2.462,11,1732309965.033946
L029,B4:5D:50:1F:CF:41,eduroam,-71,2.462,11,1732309965.033946
L029,B4:5D:50:1F:CF:42,SUGuest,-71,2.462,11,1732309965.033946
L029,B4:5D:50:1F:CF:43,SU-IoT,-71,2.462,11,1732309965.033946
L029,B4:5D:50:1F:CF:50,SABANCIUNIV,-60,5.32,12,1732309965.033946
L029,B4:5D:50:1F:CF:51,eduroam,-60,5.32,12,1732309965.033946
L029,B4:5D:50:1F:CF:52,SUGuest,-60,5.32,12,1732309965.033946
L029,9C:8C:D8:CB:9E:30,SABANCIUNIV,-81,5.52,12,1732309965.033946
L029,9C:8C:D8:CB:9E:31,eduroam,-82,5.52,12,1732309965.033946
L029,9C:8C:D8:CB:9E:32,SUGuest,-80,5.52,12,1732309965.033946
L029,9C:8C:D8:CB:9E:20,SABANCIUNIV,-81,2.412,11,1732309969.226534
L029,9C:8C:D8:CB:9E:21,eduroam,-80,2.412,11,1732309969.226534
L029,9C:8C:D8:CB:9E:22,SUGuest,-80,2.412,11,1732309969.226534
L029,9C:8C:D8:CB:9E:23,SU-IoT,-80,2.412,11,1732309969.226534
L029,B4:5D:50:1F:CF:40,SABANCIUNIV,-72,2.462,11,1732309969.226534
L029,B4:5D:50:1F:CF:41,eduroam,-70,2.462,11,1732309969.226534
L029,B4:5D:50:1F:CF:42,SUGuest,-65,2.462,11,1732309969.226534
L029,B4:5D:50:1F:CF:43,SU-IoT,-65,2.462,11,1732309969.226534
L029,B4:5D:50:1F:CF:50,SABANCIUNIV,-72,5.32,12,1732309969.226534
L029,B4:5D:50:1F:CF:51,eduroam,-73,5.32,12,1732309969.226534
L029,B4:5D:50:1F:CF:52,SUGuest,-72,5.32,12,1732309969.226534
L029,9C:8C:D8:CB:9E:30,SABANCIUNIV,-81,5.52,12,1732309969.226534
L029,9C:8C:D8:CB:9E:31,eduroam,-82,5.52,12,1732309969.226534
L029,9C:8C:D8:CB:9E:32,SUGuest,-80,5.52,12,1732309969.226534
L029,9C:8C:D8:CB:9E:20,SABANCIUNIV,-81,2.412,11,1732309973.4365532
L029,9C:8C:D8:CB:9E:21,eduroam,-80,2.412,11,1732309973.4365532
L029,9C:8C:D8:CB:9E:22,SUGuest,-82,2.412,11,1732309973.4365532
L029,9C:8C:D8:CB:9E:23,SU-IoT,-80,2.412,11,1732309973.4365532
L029,B4:5D:50:1F:CF:40,SABANCIUNIV,-65,2.462,11,1732309973.4365532
L029,B4:5D:50:1F:CF:41,eduroam,-68,2.462,11,1732309973.4365532
L029,B4:5D:50:1F:CF:42,SUGuest,-68,2.462,11,1732309973.4365532
L029,B4:5D:50:1F:CF:43,SU-IoT,-68,2.462,11,1732309973.4365532
L029,B4:5D:50:1F:CF:50,SABANCIUNIV,-70,5.32,12,1732309973.4365532
L029,B4:5D:50:1F:CF:51,eduroam,-70,5.32,12,1732309973.4365532
L029,B4:5D:50:1F:CF:52,SUGuest,-72,5.32,12,1732309973.4365532
L029,9C:8C:D8:CB:9E:30,SABANCIUNIV,-81,5.52,12,1732309973.4365532
L029,9C:8C:D8:CB:9E:31,eduroam,-82,5.52,12,1732309973.4365532
L029,9C:8C:D8:CB:9E:32,SUGuest,-80,5.52,12,1732309973.4365532
L029,9C:8C:D8:CB:9E:20,SABANCIUNIV,-78,2.412,11,1732309977.6284795
L029,9C:8C:D8:CB:9E:21,eduroam,-78,2.412,11,1732309977.6284795
L029,9C:8C:D8:CB:9E:22,SUGuest,-78,2.412,11,1732309977.6284795
L029,9C:8C:D8:CB:9E:23,SU-IoT,-78,2.412,11,1732309977.6284795
L029,B4:5D:50:1F:CF:40,SABANCIUNIV,-66,2.462,11,1732309977.6284795
L029,B4:5D:50:1F:CF:41,eduroam,-62,2.462,11,1732309977.6284795
L029,B4:5D:50:1F:CF:42,SUGuest,-62,2.462,11,1732309977.6284795
L029,B4:5D:50:1F:CF:43,SU-IoT,-62,2.462,11,1732309977.6284795
L029,B4:5D:50:1F:CF:50,SABANCIUNIV,-57,5.32,12,1732309977.6284795
L029,B4:5D:50:1F:CF:51,eduroam,-56,5.32,12,1732309977.6284795
L029,B4:5D:50:1F:CF:52,SUGuest,-56,5.32,12,1732309977.6284795
L029,9C:8C:D8:CB:9E:30,SABANCIUNIV,-75,5.52,12,1732309977.6284795
L029,9C:8C:D8:CB:9E:31,eduroam,-82,5.52,12,1732309977.6284795
L029,9C:8C:D8:CB:9E:32,SUGuest,-75,5.52,12,1732309977.6284795
L029,9C:8C:D8:CB:9E:20,SABANCIUNIV,-75,2.412,11,1732309981.834103
L029,9C:8C:D8:CB:9E:21,eduroam,-75,2.412,11,1732309981.834103
L029,9C:8C:D8:CB:9E:22,SUGuest,-75,2.412,11,1732309981.834103
L029,9C:8C:D8:CB:9E:23,SU-IoT,-75,2.412,11,1732309981.834103
L029,B4:5D:50:1F:CF:40,SABANCIUNIV,-71,2.462,11,1732309981.834103
L029,B4:5D:50:1F:CF:41,eduroam,-70,2.462,11,1732309981.834103
L029,B4:5D:50:1F:CF:42,SUGuest,-69,2.462,11,1732309981.834103
L029,B4:5D:50:1F:CF:43,SU-IoT,-69,2.462,11,1732309981.834103
L029,B4:5D:50:1F:CF:50,SABANCIUNIV,-61,5.32,12,1732309981.834103
L029,B4:5D:50:1F:CF:51,eduroam,-61,5.32,12,1732309981.834103
L029,B4:5D:50:1F:CF:52,SUGuest,-56,5.32,12,1732309981.834103
L029,9C:8C:D8:CB:9E:30,SABANCIUNIV,-80,5.52,12,1732309981.834103
L029,9C:8C:D8:CB:9E:31,eduroam,-79,5.52,12,1732309981.834103
L029,9C:8C:D8:CB:9E:32,SUGuest,-79,5.52,12,1732309981.834103
L029,9C:8C:D8:CB:9E:20,SABANCIUNIV,-75,2.412,11,1732309986.0408607
L029,9C:8C:D8:CB:9E:21,eduroam,-75,2.412,11,1732309986.0408607
L029,9C:8C:D8:CB:9E:22,SUGuest,-75,2.412,11,1732309986.0408607
L029,9C:8C:D8:CB:9E:23,SU-IoT,-75,2.412,11,1732309986.0408607
L029,B4:5D:50:1F:CF:40,SABANCIUNIV,-67,2.462,11,1732309986.0408607
L029,B4:5D:50:1F:CF:41,eduroam,-65,2.462,11,1732309986.0408607
L029,B4:5D:50:1F:CF:42,SUGuest,-65,2.462,11,1732309986.0408607
L029,B4:5D:50:1F:CF:43,SU-IoT,-65,2.462,11,1732309986.0408607
L029,B4:5D:50:1F:CF:50,SABANCIUNIV,-73,5.32,12,1732309986.0408607
L029,B4:5D:50:1F:CF:51,eduroam,-73,5.32,12,1732309986.0408607
L029,B4:5D:50:1F:CF:52,SUGuest,-73,5.32,12,1732309986.0408607
L029,9C:8C:D8:CB:9E:30,SABANCIUNIV,-80,5.52,12,1732309986.0408607
L029,9C:8C:D8:CB:9E:31,eduroam,-79,5.52,12,1732309986.0408607
L029,9C:8C:D8:CB:9E:32,SUGuest,-79,5.52,12,1732309986.0408607
L029,9C:8C:D8:CB:9E:20,SABANCIUNIV,-75,2.412,11,1732309990.2515929
L029,9C:8C:D8:CB:9E:21,eduroam,-75,2.412,11,1732309990.2515929
L029,9C:8C:D8:CB:9E:22,SUGuest,-75,2.412,11,1732309990.2515929
L029,9C:8C:D8:CB:9E:23,SU-IoT,-75,2.412,11,1732309990.2515929
L029,B4:5D:50:1F:CF:40,SABANCIUNIV,-63,2.462,11,1732309990.2515929
L029,B4:5D:50:1F:CF:41,eduroam,-62,2.462,11,1732309990.2515929
L029,B4:5D:50:1F:CF:42,SUGuest,-62,2.462,11,1732309990.2515929
L029,B4:5D:50:1F:CF:43,SU-IoT,-62,2.462,11,1732309990.2515929
L029,B4:5D:50:1F:CF:50,SABANCIUNIV,-68,5.32,12,1732309990.2515929
L029,B4:5D:50:1F:CF:51,eduroam,-68,5.32,12,1732309990.2515929
L029,B4:5D:50:1F:CF:52,SUGuest,-69,5.32,12,1732309990.2515929
L029,9C:8C:D8:CB:9E:30,SABANCIUNIV,-71,5.52,12,1732309990.2515929
L029,9C:8C:D8:CB:9E:31,eduroam,-72,5.52,12,1732309990.2515929
L029,9C:8C:D8:CB:9E:32,SUGuest,-87,5.52,12,1732309990.2515929
L029,9C:8C:D8:CB:9E:20,SABANCIUNIV,-75,2.412,11,1732309994.460235
L029,9C:8C:D8:CB:9E:21,eduroam,-78,2.412,11,1732309994.460235
L029,9C:8C:D8:CB:9E:22,SUGuest,-75,2.412,11,1732309994.460235
L029,9C:8C:D8:CB:9E:23,SU-IoT,-75,2.412,11,1732309994.460235
L029,B4:5D:50:1F:CF:40,SABANCIUNIV,-59,2.462,11,1732309994.460235
L029,B4:5D:50:1F:CF:41,eduroam,-55,2.462,11,1732309994.460235
L029,B4:5D:50:1F:CF:42,SUGuest,-55,2.462,11,1732309994.460235
L029,B4:5D:50:1F:CF:43,SU-IoT,-54,2.462,11,1732309994.460235
L029,B4:5D:50:1F:CF:50,SABANCIUNIV,-60,5.32,12,1732309994.460235
L029,B4:5D:50:1F:CF:51,eduroam,-61,5.32,12,1732309994.460235
L029,B4:5D:50:1F:CF:52,SUGuest,-61,5.32,12,1732309994.460235
L029,9C:8C:D8:CB:9E:30,SABANCIUNIV,-77,5.52,12,1732309994.460235
L029,9C:8C:D8:CB:9E:31,eduroam,-68,5.52,12,1732309994.460235
L029,9C:8C:D8:CB:9E:32,SUGuest,-69,5.52,12,1732309994.460235
L029,9C:8C:D8:CB:9E:20,SABANCIUNIV,-79,2.412,11,1732309998.658008
L029,9C:8C:D8:CB:9E:21,eduroam,-79,2.412,11,1732309998.658008
L029,9C:8C:D8:CB:9E:22,SUGuest,-79,2.412,11,1732309998.658008
L029,9C:8C:D8:CB:9E:23,SU-IoT,-79,2.412,11,1732309998.658008
L029,B4:5D:50:1F:CF:40,SABANCIUNIV,-66,2.462,11,1732309998.658008
L029,B4:5D:50:1F:CF:41,eduroam,-65,2.462,11,1732309998.658008
L029,B4:5D:50:1F:CF:42,SUGuest,-66,2.462,11,1732309998.658008
L029,B4:5D:50:1F:CF:43,SU-IoT,-66,2.462,11,1732309998.658008
L029,B4:5D:50:1F:CF:50,SABANCIUNIV,-74,5.32,12,1732309998.658008
L029,B4:5D:50:1F:CF:51,eduroam,-68,5.32,12,1732309998.658008
L029,B4:5D:50:1F:CF:52,SUGuest,-68,5.32,12,1732309998.658008
L029,9C:8C:D8:CB:9E:30,SABANCIUNIV,-87,5.52,12,1732309998.658008
L029,9C:8C:D8:CB:9E:31,eduroam,-87,5.52,12,1732309998.658008
L029,9C:8C:D8:CB:9E:32,SUGuest,-87,5.52,12,1732309998.658008
L029,9C:8C:D8:CB:9E:20,SABANCIUNIV,-79,2.412,11,1732310002.8694868
L029,9C:8C:D8:CB:9E:21,eduroam,-79,2.412,11,1732310002.8694868
L029,9C:8C:D8:CB:9E:22,SUGuest,-79,2.412,11,1732310002.8694868
L029,9C:8C:D8:CB:9E:23,SU-IoT,-79,2.412,11,1732310002.8694868
L029,B4:5D:50:1F:CF:40,SABANCIUNIV,-62,2.462,11,1732310002.8694868
L029,B4:5D:50:1F:CF:41,eduroam,-74,2.462,11,1732310002.8694868
L029,B4:5D:50:1F:CF:42,SUGuest,-73,2.462,11,1732310002.8694868
L029,B4:5D:50:1F:CF:43,SU-IoT,-74,2.462,11,1732310002.8694868
L029,B4:5D:50:1F:CF:50,SABANCIUNIV,-71,5.32,12,1732310002.8694868
L029,B4:5D:50:1F:CF:51,eduroam,-68,5.32,12,1732310002.8694868
L029,B4:5D:50:1F:CF:52,SUGuest,-68,5.32,12,1732310002.8694868
L029,9C:8C:D8:CB:9E:30,SABANCIUNIV,-88,5.52,12,1732310002.8694868
L029,9C:8C:D8:CB:9E:31,eduroam,-88,5.52,12,1732310002.8694868
L029,9C:8C:D8:CB:9E:32,SUGuest,-88,5.52,12,1732310002.8694868
L029,9C:8C:D8:CB:9E:20,SABANCIUNIV,-79,2.412,11,1732310007.0831943
L029,9C:8C:D8:CB:9E:21,eduroam,-80,2.412,11,1732310007.0831943
L029,9C:8C:D8:CB:9E:22,SUGuest,-79,2.412,11,1732310007.0831943
