Date;Timestamp;DeviceOrientation;AccelerationX;AccelerationY;AccelerationZ;Label
2024-10-12 23:18:26;1728764306.651356;faceUp;0.046417236328125;-0.3260650634765625;-0.9679718017578125;
2024-10-12 23:18:26;1728764306.654437;faceUp;0.0230255126953125;-0.31805419921875;-1.0082244873046875;
2024-10-12 23:18:26;1728764306.654748;faceUp;0.0387420654296875;-0.26043701171875;-1.042755126953125;
2024-10-12 23:18:26;1728764306.6687632;faceUp;0.008941650390625;-0.2113037109375;-1.1343841552734375;
2024-10-12 23:18:26;1728764306.718924;faceUp;0.01153564453125;-0.211883544921875;-1.2211456298828125;
2024-10-12 23:18:26;1728764306.768759;faceUp;0.077117919921875;-0.12640380859375;-1.1465911865234375;
2024-10-12 23:18:26;1728764306.818595;faceUp;0.07244873046875;-0.10186767578125;-0.9703826904296875;
2024-10-12 23:18:26;1728764306.868404;faceUp;0.117584228515625;-0.130126953125;-0.850128173828125;
2024-10-12 23:18:26;1728764306.9185061;faceUp;0.1560821533203125;-0.149383544921875;-0.8317108154296875;
2024-10-12 23:18:26;1728764306.968349;faceUp;0.137847900390625;-0.1392669677734375;-0.8565673828125;
2024-10-12 23:18:26;1728764307.018661;faceUp;0.0660247802734375;-0.175201416015625;-0.896453857421875;
2024-10-12 23:18:26;1728764307.068366;faceUp;0.048828125;-0.198974609375;-0.9148712158203125;
2024-10-12 23:18:26;1728764307.118394;faceUp;0.037628173828125;-0.2144622802734375;-0.893280029296875;
2024-10-12 23:18:26;1728764307.168209;faceUp;0.043243408203125;-0.2059478759765625;-0.8885040283203125;
2024-10-12 23:18:26;1728764307.218169;faceUp;0.0036163330078125;-0.2117462158203125;-0.91253662109375;
2024-10-12 23:18:26;1728764307.267922;faceUp;0.027374267578125;-0.2216796875;-0.95001220703125;
2024-10-12 23:18:26;1728764307.318032;faceUp;0.0401458740234375;-0.216278076171875;-1.0531158447265625;
2024-10-12 23:18:26;1728764307.367611;faceUp;-0.0391387939453125;-0.160308837890625;-1.17889404296875;
2024-10-12 23:18:26;1728764307.417769;faceUp;-0.0833892822265625;-0.1558074951171875;-1.2082672119140625;
2024-10-12 23:18:26;1728764307.467565;faceUp;-0.0617218017578125;-0.10107421875;-1.2747650146484375;
2024-10-12 23:18:26;1728764307.517575;faceUp;-0.155792236328125;0.023345947265625;-1.0544891357421875;
2024-10-12 23:18:26;1728764307.56742;faceUp;-0.0949859619140625;0.0297698974609375;-0.8404998779296875;
2024-10-12 23:18:26;1728764307.617188;faceUp;-0.072296142578125;-0.0469512939453125;-0.7789154052734375;
2024-10-12 23:18:26;1728764307.666981;faceUp;0.0178070068359375;-0.1372528076171875;-0.8567047119140625;
2024-10-12 23:18:26;1728764307.7171268;faceUp;0.001220703125;-0.1298980712890625;-0.8890533447265625;
2024-10-12 23:18:26;1728764307.767126;faceUp;-0.0257720947265625;-0.1494903564453125;-0.9007110595703125;
2024-10-12 23:18:26;1728764307.816823;faceUp;-0.0079498291015625;-0.202972412109375;-0.9366302490234375;
2024-10-12 23:18:26;1728764307.866815;faceUp;-0.0172271728515625;-0.23406982421875;-0.949188232421875;
2024-10-12 23:18:26;1728764307.916823;faceUp;0.0001220703125;-0.266265869140625;-0.9880828857421875;
2024-10-12 23:18:26;1728764307.9665241;faceUp;-0.01568603515625;-0.2439727783203125;-1.093536376953125;
2024-10-12 23:18:26;1728764308.0166678;faceUp;-0.057647705078125;-0.1889190673828125;-1.156463623046875;
2024-10-12 23:18:26;1728764308.0663462;faceUp;-0.0285797119140625;-0.1840972900390625;-1.18914794921875;
2024-10-12 23:18:26;1728764308.1164489;faceUp;0.0009613037109375;-0.1123046875;-1.248260498046875;
2024-10-12 23:18:26;1728764308.166171;faceUp;-0.1052703857421875;-0.027435302734375;-1.0571746826171875;
2024-10-12 23:18:26;1728764308.216454;faceUp;-0.0152435302734375;-0.0389862060546875;-0.8591461181640625;
2024-10-12 23:18:26;1728764308.2659888;faceUp;0.0498504638671875;-0.0877838134765625;-0.86065673828125;
2024-10-12 23:18:26;1728764308.3161569;faceUp;-0.0106048583984375;-0.1350860595703125;-0.923004150390625;
2024-10-12 23:18:26;1728764308.366301;faceUp;-0.0111236572265625;-0.1047515869140625;-0.99090576171875;
2024-10-12 23:18:26;1728764308.415954;faceUp;-0.08392333984375;-0.1301422119140625;-0.85748291015625;
2024-10-12 23:18:26;1728764308.465392;faceUp;0.0063629150390625;-0.214599609375;-0.8300628662109375;
2024-10-12 23:18:26;1728764308.515421;faceUp;0.030853271484375;-0.248992919921875;-0.849395751953125;
2024-10-12 23:18:26;1728764308.566317;faceUp;0.0184783935546875;-0.2805023193359375;-0.8792572021484375;
2024-10-12 23:18:26;1728764308.6162639;faceUp;-0.009368896484375;-0.2761383056640625;-0.9454803466796875;
2024-10-12 23:18:26;1728764308.6659532;faceUp;-0.0310516357421875;-0.23846435546875;-1.073699951171875;
2024-10-12 23:18:26;1728764308.714848;faceUp;-0.0533905029296875;-0.270751953125;-1.139129638671875;
2024-10-12 23:18:26;1728764308.7665071;faceUp;-0.04791259765625;-0.1701507568359375;-1.294097900390625;
2024-10-12 23:18:26;1728764308.815363;faceUp;-0.1693267822265625;-0.0324249267578125;-1.111724853515625;
2024-10-12 23:18:26;1728764308.8653169;faceUp;-0.0793609619140625;-0.032928466796875;-0.8841705322265625;
2024-10-12 23:18:26;1728764308.915298;faceUp;0.017730712890625;-0.1268463134765625;-0.8910064697265625;
2024-10-12 23:18:26;1728764308.9652882;faceUp;0.0184173583984375;-0.136383056640625;-0.947418212890625;
2024-10-12 23:18:26;1728764309.014499;faceUp;-0.014801025390625;-0.1179046630859375;-0.91705322265625;
2024-10-12 23:18:26;1728764309.0643249;faceUp;-0.002532958984375;-0.098480224609375;-0.886199951171875;
2024-10-12 23:18:26;1728764309.114305;faceUp;-0.0299072265625;-0.1479339599609375;-0.9053802490234375;
2024-10-12 23:18:26;1728764309.164256;faceUp;-0.0340118408203125;-0.1820831298828125;-0.90484619140625;
2024-10-12 23:18:26;1728764309.213996;faceUp;-0.0930328369140625;-0.206390380859375;-0.9262237548828125;
2024-10-12 23:18:26;1728764309.263814;faceUp;-0.0883941650390625;-0.201751708984375;-0.9642181396484375;
2024-10-12 23:18:26;1728764309.313806;faceUp;-0.1150360107421875;-0.21356201171875;-1.0746307373046875;
2024-10-12 23:18:26;1728764309.363817;faceUp;-0.1548004150390625;-0.1548309326171875;-1.153961181640625;
2024-10-12 23:18:26;1728764309.413444;faceUp;-0.14288330078125;-0.189727783203125;-1.1715240478515625;
2024-10-12 23:18:26;1728764309.4635649;faceUp;-0.0767822265625;-0.1846466064453125;-1.2118988037109375;
2024-10-12 23:18:26;1728764309.513572;faceUp;-0.110321044921875;-0.0391845703125;-1.0759429931640625;
2024-10-12 23:18:26;1728764309.5633168;faceUp;-0.0703582763671875;-0.1157989501953125;-0.7734832763671875;
2024-10-12 23:18:26;1728764309.613446;faceUp;0.07794189453125;-0.181793212890625;-0.7757720947265625;
2024-10-12 23:18:26;1728764309.663878;faceUp;0.1062774658203125;-0.1987762451171875;-0.8724517822265625;
2024-10-12 23:18:26;1728764309.713221;faceUp;0.048126220703125;-0.1365814208984375;-0.963134765625;
2024-10-12 23:18:26;1728764309.7630491;faceUp;-0.02569580078125;-0.1116790771484375;-0.915679931640625;
2024-10-12 23:18:26;1728764309.813082;faceUp;0.0490570068359375;-0.1711273193359375;-0.8222503662109375;
2024-10-12 23:18:26;1728764309.862958;faceUp;0.02484130859375;-0.26959228515625;-0.8895111083984375;
2024-10-12 23:18:26;1728764309.912931;faceUp;0.06561279296875;-0.30731201171875;-0.9162750244140625;
2024-10-12 23:18:26;1728764309.962953;faceUp;0.04119873046875;-0.317047119140625;-0.994232177734375;
2024-10-12 23:18:26;1728764310.013064;faceUp;-0.0069122314453125;-0.2943115234375;-1.11541748046875;
2024-10-12 23:18:26;1728764310.062607;faceUp;-0.072723388671875;-0.238433837890625;-1.1859588623046875;
2024-10-12 23:18:26;1728764310.113198;faceUp;-0.062774658203125;-0.2059326171875;-1.2082061767578125;
2024-10-12 23:18:26;1728764310.162313;faceUp;-0.101959228515625;-0.0833282470703125;-1.223876953125;
2024-10-12 23:18:26;1728764310.212387;faceUp;-0.188751220703125;0.015411376953125;-0.927001953125;
2024-10-12 23:18:26;1728764310.262131;faceUp;-0.084625244140625;-0.062835693359375;-0.7706451416015625;
2024-10-12 23:18:26;1728764310.3122349;faceUp;0.00555419921875;-0.149017333984375;-0.8349761962890625;
2024-10-12 23:18:26;1728764310.362022;faceUp;-0.021240234375;-0.18060302734375;-0.8712005615234375;
2024-10-12 23:18:26;1728764310.411869;faceUp;-0.0159454345703125;-0.1898193359375;-0.9036712646484375;
2024-10-12 23:18:26;1728764310.461704;faceUp;-0.017486572265625;-0.2118988037109375;-0.8776092529296875;
2024-10-12 23:18:26;1728764310.511887;faceUp;0.0196075439453125;-0.2734527587890625;-0.9134521484375;
2024-10-12 23:18:26;1728764310.561559;faceUp;0.0137786865234375;-0.3004913330078125;-0.961578369140625;
2024-10-12 23:18:26;1728764310.611559;faceUp;0.0218963623046875;-0.3169708251953125;-1.02508544921875;
2024-10-12 23:18:26;1728764310.661212;faceUp;0.0079193115234375;-0.2568511962890625;-1.1288604736328125;
2024-10-12 23:18:26;1728764310.7112598;faceUp;0.005096435546875;-0.2530364990234375;-1.1864013671875;
2024-10-12 23:18:26;1728764310.761096;faceUp;0.0928192138671875;-0.128448486328125;-1.2705230712890625;
2024-10-12 23:18:26;1728764310.811096;faceUp;-0.0724334716796875;-0.0322265625;-1.0057830810546875;
2024-10-12 23:18:26;1728764310.8609629;faceUp;0.0558929443359375;-0.0823974609375;-0.827728271484375;
2024-10-12 23:18:26;1728764310.9108992;faceUp;0.12420654296875;-0.1395263671875;-0.862335205078125;
2024-10-12 23:18:26;1728764310.960639;faceUp;0.014801025390625;-0.165435791015625;-0.91424560546875;
2024-10-12 23:18:26;1728764311.0106292;faceUp;-0.0121612548828125;-0.1466064453125;-0.9375457763671875;
2024-10-12 23:18:26;1728764311.060456;faceUp;-0.02056884765625;-0.15814208984375;-0.8335418701171875;
2024-10-12 23:18:26;1728764311.110577;faceUp;0.01068115234375;-0.199951171875;-0.8446502685546875;
2024-10-12 23:18:26;1728764311.1601992;faceUp;0.0008697509765625;-0.1980743408203125;-0.8266143798828125;
2024-10-12 23:18:26;1728764311.210361;faceUp;0.0194549560546875;-0.2120819091796875;-0.887542724609375;
2024-10-12 23:18:26;1728764311.260083;faceUp;0.016510009765625;-0.219879150390625;-1.002349853515625;
2024-10-12 23:18:26;1728764311.310075;faceUp;-0.0596771240234375;-0.1547088623046875;-1.1511993408203125;
2024-10-12 23:18:26;1728764311.3599381;faceUp;-0.063446044921875;-0.1278839111328125;-1.3439178466796875;
2024-10-12 23:18:26;1728764311.409976;faceUp;-0.203277587890625;0.039886474609375;-1.3256683349609375;
2024-10-12 23:18:26;1728764311.459947;faceUp;-0.220428466796875;0.004913330078125;-0.984405517578125;
2024-10-12 23:18:26;1728764311.50966;faceUp;-0.1253814697265625;-0.0655517578125;-0.8540191650390625;
2024-10-12 23:18:26;1728764311.559647;faceUp;-0.0634307861328125;-0.1341552734375;-0.8384857177734375;
2024-10-12 23:18:26;1728764311.609684;faceUp;-4.57763671875e-05;-0.148681640625;-0.84393310546875;
2024-10-12 23:18:26;1728764311.659401;faceUp;-0.0358734130859375;-0.1467742919921875;-0.83331298828125;
2024-10-12 23:18:26;1728764311.709816;faceUp;-0.002105712890625;-0.181671142578125;-0.8826141357421875;
2024-10-12 23:18:26;1728764311.759304;faceUp;0.027618408203125;-0.214385986328125;-0.966094970703125;
2024-10-12 23:18:26;1728764311.809144;faceUp;0.021484375;-0.2539520263671875;-1.0011138916015625;
2024-10-12 23:18:26;1728764311.858819;faceUp;0.058135986328125;-0.2550201416015625;-1.062835693359375;
2024-10-12 23:18:26;1728764311.90888;faceUp;0.023590087890625;-0.198486328125;-1.1425933837890625;
2024-10-12 23:18:26;1728764311.958745;faceUp;0.042327880859375;-0.22271728515625;-1.159698486328125;
2024-10-12 23:18:26;1728764312.008956;faceUp;0.060546875;-0.1476287841796875;-1.251739501953125;
2024-10-12 23:18:26;1728764312.058594;faceUp;-0.043975830078125;-0.04583740234375;-1.0675811767578125;
2024-10-12 23:18:26;1728764312.108552;faceUp;0.054107666015625;-0.0889892578125;-0.8885040283203125;
2024-10-12 23:18:26;1728764312.1585221;faceUp;0.0511474609375;-0.159149169921875;-0.8871612548828125;
2024-10-12 23:18:26;1728764312.2084079;faceUp;0.017242431640625;-0.1590423583984375;-0.9130401611328125;
2024-10-12 23:18:26;1728764312.2583508;faceUp;-0.0124664306640625;-0.131011962890625;-0.86529541015625;
2024-10-12 23:18:26;1728764312.3083348;faceUp;-0.01751708984375;-0.181304931640625;-0.8048095703125;
2024-10-12 23:18:26;1728764312.358062;faceUp;0.027679443359375;-0.226959228515625;-0.8286285400390625;
2024-10-12 23:18:26;1728764312.407892;faceUp;-0.0219879150390625;-0.220672607421875;-0.855926513671875;
2024-10-12 23:18:26;1728764312.457876;faceUp;-0.00848388671875;-0.233367919921875;-0.9692535400390625;
2024-10-12 23:18:26;1728764312.507858;faceUp;-0.0501556396484375;-0.2326202392578125;-1.0804595947265625;
2024-10-12 23:18:26;1728764312.5576649;faceUp;-0.05078125;-0.211181640625;-1.1591796875;
2024-10-12 23:18:26;1728764312.607698;faceUp;-0.0934906005859375;-0.1715087890625;-1.1665191650390625;
2024-10-12 23:18:26;1728764312.657568;faceUp;-0.1685028076171875;-0.0751800537109375;-1.084808349609375;
2024-10-12 23:18:26;1728764312.7074618;faceUp;-0.1226959228515625;-0.065216064453125;-0.9665985107421875;
2024-10-12 23:18:26;1728764312.757221;faceUp;-0.1378326416015625;-0.10345458984375;-0.888763427734375;
2024-10-12 23:18:26;1728764312.807145;faceUp;-0.0925445556640625;-0.171875;-0.8683929443359375;
2024-10-12 23:18:26;1728764312.857008;faceUp;-0.022216796875;-0.1863250732421875;-0.88214111328125;
2024-10-12 23:18:26;1728764312.906909;faceUp;-0.039764404296875;-0.1645965576171875;-0.84112548828125;
2024-10-12 23:18:26;1728764312.9567518;faceUp;-0.028717041015625;-0.1996917724609375;-0.8850860595703125;
2024-10-12 23:18:26;1728764313.006717;faceUp;-0.03826904296875;-0.2227325439453125;-0.9240570068359375;
2024-10-12 23:18:26;1728764313.056497;faceUp;-0.0120697021484375;-0.2427978515625;-0.94317626953125;
2024-10-12 23:18:26;1728764313.106468;faceUp;-0.009368896484375;-0.25421142578125;-1.07208251953125;
2024-10-12 23:18:26;1728764313.156458;faceUp;-0.0511474609375;-0.1820068359375;-1.1668701171875;
2024-10-12 23:18:26;1728764313.206468;faceUp;0.0095062255859375;-0.1952362060546875;-1.19903564453125;
2024-10-12 23:18:26;1728764313.256174;faceUp;-0.02288818359375;-0.0893096923828125;-1.294769287109375;
2024-10-12 23:18:26;1728764313.306178;faceUp;-0.1151885986328125;-0.0446014404296875;-0.9726715087890625;
2024-10-12 23:18:26;1728764313.356106;faceUp;0.0528411865234375;-0.0761871337890625;-0.90313720703125;
2024-10-12 23:18:26;1728764313.406135;faceUp;0.00787353515625;-0.1393280029296875;-0.9243621826171875;
2024-10-12 23:18:26;1728764313.455847;faceUp;-0.0400543212890625;-0.1235809326171875;-0.960174560546875;
2024-10-12 23:18:26;1728764313.50602;faceUp;-0.030853271484375;-0.1373138427734375;-0.8160858154296875;
2024-10-12 23:18:26;1728764313.555634;faceUp;0.004974365234375;-0.1808013916015625;-0.81842041015625;
2024-10-12 23:18:26;1728764313.605764;faceUp;0.008270263671875;-0.2021331787109375;-0.8172454833984375;
2024-10-12 23:18:26;1728764313.657455;faceUp;0.0279541015625;-0.226104736328125;-0.8775634765625;
2024-10-12 23:18:26;1728764313.706106;faceUp;0.00067138671875;-0.2339324951171875;-0.9789886474609375;
2024-10-12 23:18:26;1728764313.75518;faceUp;0.00579833984375;-0.2115631103515625;-1.081939697265625;
2024-10-12 23:18:26;1728764313.806612;faceUp;-0.022003173828125;-0.22711181640625;-1.1732940673828125;
2024-10-12 23:18:26;1728764313.855322;faceUp;-0.061126708984375;-0.125640869140625;-1.2659149169921875;
2024-10-12 23:18:26;1728764313.905181;faceUp;-0.1634674072265625;-0.0115966796875;-1.119720458984375;
2024-10-12 23:18:26;1728764313.9551249;faceUp;-0.0870208740234375;-0.011627197265625;-0.8948822021484375;
2024-10-12 23:18:26;1728764314.006027;faceUp;-0.0207672119140625;-0.098602294921875;-0.832427978515625;
2024-10-12 23:18:26;1728764314.054775;faceUp;0.0190277099609375;-0.17254638671875;-0.8229522705078125;
2024-10-12 23:18:26;1728764314.1059341;faceUp;0.029266357421875;-0.1645355224609375;-0.835174560546875;
2024-10-12 23:18:26;1728764314.155139;faceUp;0.010345458984375;-0.1459503173828125;-0.8498687744140625;
2024-10-12 23:18:26;1728764314.204169;faceUp;-0.003692626953125;-0.1422576904296875;-0.9249114990234375;
2024-10-12 23:18:26;1728764314.2549338;faceUp;-0.02276611328125;-0.1475067138671875;-0.9775390625;
2024-10-12 23:18:26;1728764314.30591;faceUp;0.0125579833984375;-0.17462158203125;-1.006011962890625;
2024-10-12 23:18:26;1728764314.355709;faceUp;0.009368896484375;-0.175262451171875;-1.0929718017578125;
2024-10-12 23:18:26;1728764314.404155;faceUp;-0.04119873046875;-0.1061553955078125;-1.1607666015625;
2024-10-12 23:18:26;1728764314.455195;faceUp;0.0457611083984375;-0.1456298828125;-1.2210540771484375;
2024-10-12 23:18:26;1728764314.504009;faceUp;-0.000244140625;0.038909912109375;-1.3243560791015625;
2024-10-12 23:18:26;1728764314.555124;faceUp;-0.143310546875;0.0702667236328125;-1.02801513671875;
